id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g274933-d14862045,['https://www.tripadvisor.com/Restaurant_Review-g274933-d14862045-Reviews-Shortie_Cafe-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Shortie Cafe']",Shortie Cafe, Claimed,5.0,"August 5, 2019","Mostná 26, Nitra 94901 Slovakia",48.315792,18.090872,#43 of 107 Restaurants in Nitra,#3 of 3 Thai in Nitra,"['$', 'Thai']",(5),,,,Thai,"Breakfast, Lunch, Brunch, Late Night, Drinks",,"Delivery, Takeout, Reservations, Buffet, Private Dining, Seating, Highchairs Available, Wine and Beer, Digital Payments, Free Wifi, Jazz Bar, Family style", Open now: 07:00 AM - 8:00 PM,,"https://www.facebook.com/pages/biz/Shortie-1824296337633604/"",""email"":""radomira@shortie.sk",,,,,5,0,0.0,0.0,0.0,"{'All languages', 'English (1)', 'Slovak (3)', 'German (1)'}",ALL
g274933-d14989529,['https://www.tripadvisor.com/Restaurant_Review-g274933-d14989529-Reviews-Gio_Caffe-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Gio Caffe']",Gio Caffe, Unclaimed,,,"Štefánikova trieda 35/61 Shopping Centre Mlyny, Nitra 94901 Slovakia",48.3075,18.08585,,,['Italian'],,,,,Italian,[],,[],+ Add hours,tel:+421 917 962 869,"http://giocaffe.eu"",""email"":""info@giocaffe.eu",,,,,0,0,0.0,0.0,0.0,,
g274933-d15188353,['https://www.tripadvisor.com/Restaurant_Review-g274933-d15188353-Reviews-MILA_DEVA_kaviaren_a_bistro_II-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'MILA DEVA kaviaren a bistro (II.)']",MILÁ DEVA kaviareň a bistro (II.), Claimed,5.0,"June 14, 2021","Piaristicka 2, Nitra 949 01 Slovakia",48.31162,18.08351,#63 of 107 Restaurants in Nitra,#17 of 23 Cafe in Nitra,['Cafe'],(2),,,,Cafe,"Breakfast, Lunch, Brunch, Drinks",,"Takeout, Seating, Parking Available, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants, Gift Cards Available", Open now: 08:00 AM - 3:00 PM,tel:+421 911 678 987,"https://www.facebook.com/MIL%C3%81-DEVA-1590461691039757/"",""email"":""kaviaren.miladeva@gmail.com",,,,,2,0,0.0,0.0,0.0,"{'English', 'All languages', 'Slovak (2)'}",ALL
g274933-d15265956,['https://www.tripadvisor.com/Restaurant_Review-g274933-d15265956-Reviews-MEGA_KEBAP-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'MEGA KEBAP']",MEGA KEBAP, Claimed,5.0,"October 28, 2021","Stefanikova trieda 13/23 Stefanikova 23, Nitra 94901 Slovakia",48.31192,18.08736,#39 of 107 Restaurants in Nitra,#39 of 107 Restaurants in Nitra,['$'],(4),,,,,"Lunch, Dinner",,[], Open now: 11:00 AM - 10:00 PM,tel:+421 915 797 269,,,,,,4,0,0.0,0.0,0.0,"{'English (2)', 'All languages', 'Slovak (2)'}",ALL
g274933-d15274692,['https://www.tripadvisor.com/Restaurant_Review-g274933-d15274692-Reviews-Sudolska_Viecha-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Sudolska Viecha']",Sudolska Viecha, Unclaimed,4.0,"December 18, 2019","Sudolska 579/47, Nitra 94911 Slovakia",48.307438,18.041212,#98 of 107 Restaurants in Nitra,#11 of 12 Pizza in Nitra,"['Bar', 'Pizza', 'Pub']",(1),,,,"Bar, Pizza, Pub",[],,[],+ Add hours,tel:+421 910 944 607,http://sudolskaviecha.sk/,,,,,0,1,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274933-d15557443,['https://www.tripadvisor.com/Restaurant_Review-g274933-d15557443-Reviews-Tres_Tacos-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Tres Tacos']",Tres Tacos, Claimed,3.5,"August 13, 2022","Mostná 20, Nitra 94901 Slovakia",48.31606,18.091528,#81 of 107 Restaurants in Nitra,#4 of 4 Mexican in Nitra,"['$', 'Mexican']",(12),,,,Mexican,"Lunch, Dinner, Brunch, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Digital Payments, Free Wifi, Accepts Credit Cards, BYOB, Dog Friendly", Open now: 10:00 AM - 10:00 PM,tel:+421 902 358 103,"http://www.trestacos.sk"",""email"":""trestacosnr@gmail.com",,,,,5,1,1.0,3.0,2.0,"{'All languages', 'Slovak (9)', 'English (3)'}",ALL
g274933-d15561405,['https://www.tripadvisor.com/Restaurant_Review-g274933-d15561405-Reviews-CAFE_BEER_pri_prameni_Sindolka-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'CAFE & BEER pri prameni Sindolka']",CAFE & BEER pri prameni Šindolka, Unclaimed,,,"Drazovska 3039/3A, Nitra 949 01 Slovakia",48.330425,18.08341,,,"['$', 'Italian', 'French']",,,,,"Italian, French",[],,[],+ Add hours,tel:+421 907 134 745,"https://www.facebook.com/CAFE-BEER-pri-prameni-%C5%A0indolka-183910808607827/"",""email"":""jakub.kazik64@gmail.com",,,,,0,0,0.0,0.0,0.0,,
g274933-d16708786,['https://www.tripadvisor.com/Restaurant_Review-g274933-d16708786-Reviews-INDIA_GATE-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'INDIA GATE']",INDIA GATE, Unclaimed,,,"Farská 16 Hotel Capital, Nitra 94901 Slovakia",48.31382,18.08539,,,['Indian'],,,,,Indian,[],,[],+ Add hours,tel:+421 37/692 52 01,"https://www.facebook.com/hotelcapitalnitra/"",""email"":""hotelcapital@hotelcapital.sk",,,,,0,0,0.0,0.0,0.0,,
g274933-d16884179,['https://www.tripadvisor.com/Restaurant_Review-g274933-d16884179-Reviews-Ok_PIZZA-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Ok PIZZA']",Ok PIZZA - CLOSED, Unclaimed,5.0,"January 17, 2020","Štefánikova trieda 77/54, Nitra 94901 Slovakia",48.31214,18.08721,,,"['Italian', 'Pizza', 'Fast Food', 'Street Food']",(1),,,,"Italian, Pizza, Fast Food, Street Food","Lunch, Dinner",,[],,tel:+421 911 890 652,http://www.okpizzanitra.sk,,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274933-d16923073,['https://www.tripadvisor.com/Restaurant_Review-g274933-d16923073-Reviews-Bellissimo_Restaurant-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Bellissimo Restaurant']",Bellissimo Restaurant, Claimed,4.0,"May 14, 2023","Chrenovska 30, Nitra 94901 Slovakia",48.31677,18.10339,#58 of 107 Restaurants in Nitra,#58 of 107 Restaurants in Nitra,"['$$ - $$$', 'Italian', 'European', 'Central European']",(8),,,₪13 - ₪85,"Italian, European, Central European","Breakfast, Lunch, Dinner, Drinks",,"['Takeout', 'Reservations', 'Outdoor Seating', 'Buffet', 'Seating', 'Parking Available', 'Free off-street parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']", Open now: 09:00 AM - 10:00 PM,tel:+421 948 921 593,"http://bellissimonitra.com"",""email"":""bellissimo.nitra@gmail.com",,,,,4,2,1.0,0.0,1.0,"{'English (2)', 'Slovak (6)', 'All languages'}",ALL
g274933-d17353401,['https://www.tripadvisor.com/Restaurant_Review-g274933-d17353401-Reviews-Ruzova_Cukraren_Nitra-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Ruzova Cukraren Nitra']",Ružová Cukráreň Nitra, Claimed,5.0,"November 6, 2019","Janka Kráľa 43, Nitra 949 01 Slovakia",48.279167,18.094532,#92 of 107 Restaurants in Nitra,#15 of 16 Central European in Nitra,"['$', 'European', 'Central European']",(1),,,,"European, Central European","Breakfast, Lunch, Dinner, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Free Wifi, Accepts Credit Cards", Open now: 09:00 AM - 6:00 PM,tel:+421 911 139 020,"http://ruzovacukraren.sk"",""email"":""info@cukrarennitra.sk",,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274933-d17408508,['https://www.tripadvisor.com/Restaurant_Review-g274933-d17408508-Reviews-OXO_Bubble_Tea-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'OXO Bubble Tea']",OXO Bubble Tea, Claimed,,,"Stefanikova trieda 61, Nitra 949 01 Slovakia",48.307484,18.085861,,,,,,,,,"Breakfast, Lunch, Dinner",,[], Open now: 09:00 AM - 9:00 PM,tel:+421 944 711 150,"https://www.oxotea.sk/nase-cajove-bary/nitra"",""email"":""info@oxotea.sk",,,,,0,0,0.0,0.0,0.0,,
g274933-d17453426,['https://www.tripadvisor.com/Restaurant_Review-g274933-d17453426-Reviews-Bottega_Wine_Tapas_bar-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Bottega Wine & Tapas bar']",Bottega Wine & Tapas bar, Claimed,5.0,"July 19, 2022","Kupecka 16, Nitra 94901 Slovakia",48.31341,18.08616,#77 of 107 Restaurants in Nitra,#14 of 16 Pub in Nitra,"['$', 'American', 'Mediterranean', 'Spanish']",(1),,,₪8 - ₪34,"American, Mediterranean, Spanish, Pub, Gastropub","Dinner, Late Night, Drinks",,"['Takeout', 'Reservations', 'Outdoor Seating', 'Buffet', 'Seating', 'Television', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']", Closed now:  See all hours,tel:+421 37/650 68 96,"http://botteganitra.sk"",""email"":""botteganitra@gmail.com",,,,,1,0,0.0,0.0,0.0,"{'All languages', 'English (1)'}",ALL
g274933-d17724945,['https://www.tripadvisor.com/Restaurant_Review-g274933-d17724945-Reviews-Red_Horn_Steakhouse-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Red Horn Steakhouse']",Red Horn Steakhouse, Claimed,5.0,"September 22, 2023","Zlatomoravecká 1, Nitra 94901 Slovakia",48.32088,18.11902,#2 of 107 Restaurants in Nitra,#1 of 4 American in Nitra,"['$$ - $$$', 'American', 'Steakhouse', 'Barbecue']",(39),,,₪13 - ₪170,"American, Barbecue, European, Steakhouse, Central European","Dinner, Lunch, Brunch, Drinks",,"['Reservations', 'Table Service', 'Seating', 'Parking Available', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Free Wifi', 'Accepts Credit Cards', 'Family style']", Open now: 10:00 AM - 9:00 PM,tel:+421 910 140 300,"http://redhorn.sk/"",""email"":""info@redhorn.sk",bubble_50,bubble_45,bubble_45,,36,2,1.0,0.0,0.0,"{'All languages', 'Polish (1)', 'Hungarian (1)', 'English (14)', 'Italian (2)', 'Slovak (21)'}",ALL
g274933-d18550958,['https://www.tripadvisor.com/Restaurant_Review-g274933-d18550958-Reviews-Pizzeria_Rosticceria_Tropea-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Pizzeria Rosticceria Tropea']",Pizzeria Rosticceria Tropea, Unclaimed,5.0,"August 22, 2020","Beniakova 2, Nitra 94901 Slovakia",48.30888,18.11542,#89 of 107 Restaurants in Nitra,#13 of 14 Italian in Nitra,"['$', 'Italian', 'Pizza']",(1),,,,"Italian, Pizza","Lunch, Dinner",,[],+ Add hours,tel:+421 910 232 212,"https://www.facebook.com/pizzeriatropeanitra/?ref=py_c"",""email"":""hullaservicesro@gmail.com",,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274933-d18923646,['https://www.tripadvisor.com/Restaurant_Review-g274933-d18923646-Reviews-Indian_Curry_Restaurant_Bar-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Indian Curry Restaurant & Bar']",Indian Curry Restaurant & Bar, Claimed,5.0,"February 19, 2022","Pri Synagoge 3, Nitra 94901 Slovakia",48.31142,18.08637,#52 of 107 Restaurants in Nitra,#2 of 3 Indian in Nitra,"['$', 'Indian', 'Asian']",(3),,,,"Indian, Asian","Lunch, Dinner, Drinks",,"Delivery, Takeout, Reservations, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants", Open now: 11:00 AM - 9:00 PM,tel:+421 948 522 693,"https://www.facebook.com/indiancurryrestaurantnitra"",""email"":""icrestaurant14@gmail.com",,,,,3,0,0.0,0.0,0.0,"{'All languages', 'English (1)', 'Slovak (2)'}",ALL
g274933-d18995267,['https://www.tripadvisor.com/Restaurant_Review-g274933-d18995267-Reviews-Jazz_Caffe-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Jazz Caffe']",Jazz Caffe, Claimed,,,"Radlinskeho 13, Nitra 949 01 Slovakia",48.312054,18.089417,,,['Cafe'],,,,,Cafe,[],,[],+ Add hours,tel:+421 915 516 461,https://www.facebook.com/jazzcaffenitra/,,,,,0,0,0.0,0.0,0.0,,
g274933-d19291653,['https://www.tripadvisor.com/Restaurant_Review-g274933-d19291653-Reviews-La_Donuteria-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'La Donuteria']",La Donuteria, Claimed,5.0,"September 4, 2021","Mostna 17, Nitra 94901 Slovakia",48.31519,18.09002,#49 of 107 Restaurants in Nitra,#15 of 23 Cafe in Nitra,"['$$ - $$$', 'Cafe', 'Deli']",(4),,,₪8 - ₪17,"Cafe, Deli","Breakfast, Lunch, Dinner",,[], Open now: 09:00 AM - 7:00 PM,tel:+421 904 154 566,"http://ladonuteria.sk/"",""email"":""ladonuterianitra@gmail.sk",,,,,3,1,0.0,0.0,0.0,"{'English (2)', 'All languages', 'Slovak (2)'}",ALL
g274933-d19710169,['https://www.tripadvisor.com/Restaurant_Review-g274933-d19710169-Reviews-Charm-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Charm']",Charm, Claimed,4.5,"October 2, 2022","Farska 1314/41 Grand Sole Hotel, Nitra 94901 Slovakia",48.31368,18.0853,#27 of 107 Restaurants in Nitra,#4 of 5 Asian in Nitra,"['$$ - $$$', 'Asian', 'Thai', 'Vietnamese']",(7),,,₪21 - ₪64,"Asian, Thai, Vietnamese","Lunch, Dinner",,[], Open now: 10:00 AM - 10:00 PM,tel:+421 948 094 068,"http://www.charmnitra.sk"",""email"":""charm.nitra@gmail.com",,,,,5,2,0.0,0.0,0.0,"{'Slovak (4)', 'All languages', 'English (3)'}",ALL
g274933-d19752836,['https://www.tripadvisor.com/Restaurant_Review-g274933-d19752836-Reviews-Fryday-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Fryday']",Fryday, Claimed,5.0,"July 2, 2020","Kupecka 11, Nitra 949 01 Slovakia",48.306652,18.065113,#57 of 107 Restaurants in Nitra,#57 of 107 Restaurants in Nitra,"['$', 'Belgian', 'Dutch', 'Fast Food']",(3),,,,,"['Lunch', 'Dinner', 'Late Night', 'Drinks']",,"['Takeout', 'Reservations', 'Private Dining', 'Seating', 'Television', 'Highchairs Available', 'Wine and Beer', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'BYOB', 'Dog Friendly', 'Family style', 'Non-smoking restaurants', 'Sports bars']",Opens in 17 min:  See all hours,tel:+421 915 986 607,"https://www.facebook.com/frydaynitra/"",""email"":""office@fryday.sk",,,,,3,0,0.0,0.0,0.0,"{'English', 'All languages', 'Slovak (3)'}",ALL
g274933-d19933378,['https://www.tripadvisor.com/Restaurant_Review-g274933-d19933378-Reviews-BNBN_Nitra-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'BNBN Nitra']",BNBN Nitra, Claimed,5.0,"September 9, 2023","Kupecka 10, Nitra 94901 Slovakia",48.313496,18.086685,#6 of 14 Coffee & Tea in Nitra,#6 of 14 Coffee & Tea in Nitra,"['$', 'Dessert', 'Cafe', 'International']",(6),,,,"Cafe, International","Breakfast, Brunch, Late Night, Drinks",,"Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Serves Alcohol, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Dog Friendly, Family style, Non-smoking restaurants", Open now: 07:30 AM - 9:00 PM,tel:+421 904 528 393,http://www.bonbonnitra.sk,,,,,6,0,0.0,0.0,0.0,"{'Hungarian (1)', 'All languages', 'Slovak (2)', 'English (3)'}",ALL
g274933-d19938989,['https://www.tripadvisor.com/Restaurant_Review-g274933-d19938989-Reviews-Pani_Baklazani-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Pani Baklazani']",Pani Baklazani, Claimed,5.0,"September 3, 2021","Stanicna 11, Nitra 94901 Slovakia",48.30123,18.08074,#84 of 107 Restaurants in Nitra,#32 of 38 European in Nitra,"['$', 'Italian', 'Indian', 'European']",(1),,,₪13 - ₪51,"European, Italian, Indian, Medicinal foods","Breakfast, Lunch, Dinner, Brunch, Drinks",,"['Delivery', 'Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Parking Available', 'Highchairs Available', 'Free Wifi', 'Accepts Credit Cards', 'Table Service', 'Family style', 'Non-smoking restaurants']", Open now: 07:00 AM - 4:00 PM,tel:+421 949 558 333,"http://www.panibaklazani.sk"",""email"":""info@panibaklazani.sk",,,,,1,0,0.0,0.0,0.0,"{'English', 'All languages', 'Spanish (1)'}",ALL
g274933-d20074738,['https://www.tripadvisor.com/Restaurant_Review-g274933-d20074738-Reviews-Paletka_beer_cafe-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Paletka beer.cafe']",Paletka beer.cafe, Claimed,5.0,"July 3, 2023","Cabajska 1243/4A, Nitra 94901 Slovakia",48.29616,18.077576,#18 of 107 Restaurants in Nitra,#5 of 18 Bar in Nitra,"['$', 'Bar', 'Cafe', 'Pub']",(15),,,,"Bar, Cafe, Pub","Breakfast, Lunch, Dinner, Late Night, Drinks",,"Reservations, Seating, Free off-street parking, Wheelchair Accessible, Free Wifi", Open now: 08:00 AM - 10:00 PM,tel:+421 907 427 967,"https://www.facebook.com/paletkanitra/"",""email"":""paletkanitra@gmail.com",,,,,14,1,0.0,0.0,0.0,"{'English (2)', 'Slovak (13)', 'All languages'}",ALL
g274933-d20095263,['https://www.tripadvisor.com/Restaurant_Review-g274933-d20095263-Reviews-Restauracia_Hotela_Viliam_Frano-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Restauracia Hotela Viliam Frano']",Reštaurácia Hotela Viliam Frano, Claimed,,,"Sikarska 15, Nitra 94905 Slovakia",48.272404,18.086042,,,"['$$ - $$$', 'International']",,,,₪13 - ₪85,International,[],,[],+ Add hours,tel:+421 905 438 436,"https://www.hotelfrano.sk/restauracia/"",""email"":""info@hotelfrano.sk",,,,,0,0,0.0,0.0,0.0,,
g274933-d20095282,['https://www.tripadvisor.com/Restaurant_Review-g274933-d20095282-Reviews-Tantal-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Tantal']",Tantal, Unclaimed,4.0,"September 14, 2020","Akademicka 1/A, Nitra 94901 Slovakia",48.308475,18.10004,#96 of 107 Restaurants in Nitra,#14 of 14 Italian in Nitra,['Italian'],(1),,,,Italian,[],,[],+ Add hours,tel:+421 918 078 112,"http://www.tantal.sk"",""email"":""tantal@tantal.sk",,,,,0,1,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274933-d20254020,['https://www.tripadvisor.com/Restaurant_Review-g274933-d20254020-Reviews-Subway-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Subway']",Subway - CLOSED, Unclaimed,,,"Akademická 1/A Centro Nitra, Nitra 949 01 Slovakia",48.308643,18.100195,,,,(0),,,,,"Breakfast, Lunch, Dinner",,[],,tel:+421 917-571-891,https://restaurants.subway.com/slovakia/nitra/akademicka-1/a?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=46351&utm_campaign=evergreen-2020&y_source=1_MTQ5MjQ4NzEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,0,0,0.0,0.0,0.0,,
g274933-d20277883,['https://www.tripadvisor.com/Restaurant_Review-g274933-d20277883-Reviews-MOKA_Coffee_Shop-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'MOKA Coffee Shop']",MOKA Coffee Shop, Claimed,5.0,"August 27, 2023","Farska 20, Nitra 94901 Slovakia",48.312798,18.08526,#7 of 14 Coffee & Tea in Nitra,#7 of 14 Coffee & Tea in Nitra,"['$', 'Cafe']",(3),,,₪13 - ₪21,Cafe,[],,[], Open now: 08:00 AM - 5:00 PM,tel:+421 911 869 101,"https://www.facebook.com/mokacoffeeshop/"",""email"":""mokacoffeeshopnr@gmail.com",,,,,3,0,0.0,0.0,0.0,"{'English (2)', 'Slovak (1)', 'All languages'}",ALL
g274933-d21173547,['https://www.tripadvisor.com/Restaurant_Review-g274933-d21173547-Reviews-Bufet_Sihot-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Bufet Sihot']",Bufet Sihoť, Unclaimed,2.5,"July 31, 2020","Sihoť, Nitra, Nitra 94901 Slovakia",48.319107,18.084162,#102 of 107 Restaurants in Nitra,#16 of 16 Central European in Nitra,"['$', 'European', 'Central European']",(2),,,,"European, Central European",[],,[],+ Add hours,tel:+421 37/652 33 40,,,,,,0,0,1.0,1.0,0.0,"{'English', 'All languages', 'Slovak (2)'}",ALL
g274933-d21223102,['https://www.tripadvisor.com/Restaurant_Review-g274933-d21223102-Reviews-Lavanda_Caffe-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Lavanda Caffe']",Lavanda Caffe, Unclaimed,5.0,"August 15, 2020","Sihoť 1627, Nitra 94901 Slovakia",48.320957,18.083447,#91 of 107 Restaurants in Nitra,#91 of 107 Restaurants in Nitra,,(1),,,,,"Lunch, Dinner",,[], Open now: 10:00 AM - 9:00 PM,tel:+421 911 615 054,https://www.facebook.com/www.mavarest.sk,,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
g274933-d21241549,['https://www.tripadvisor.com/Restaurant_Review-g274933-d21241549-Reviews-Flash-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Flash']",Flash, Unclaimed,,,"Chrenovska 21/14, Nitra 94901 Slovakia",48.317223,18.107391,,,,,,,,,"Lunch, Dinner",,[], Open now: 10:00 AM - 10:00 PM,tel:+421 904 619 082,,,,,,0,0,0.0,0.0,0.0,,
g274933-d21241558,['https://www.tripadvisor.com/Restaurant_Review-g274933-d21241558-Reviews-Izba_Starej_matere-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Izba Starej matere']",Izba Starej matere, Unclaimed,,,"Radlinskeho 116, Nitra 94901 Slovakia",,,,,,,,,,,Lunch,,[], Open now: 11:00 AM - 2:00 PM,tel:+421 37/652 60 16,http://www.facebook.com/Svadby-Oslavy-Stret%C3%A1vky-Izba-Starej-Matere-Nitra-416577458719277/?ref=page_internal,,,,,0,0,0.0,0.0,0.0,,
g274933-d21241592,['https://www.tripadvisor.com/Restaurant_Review-g274933-d21241592-Reviews-Coffeeshop_Company-Nitra_Nitra_Region.html'],"['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Coffeeshop Company']",Coffeeshop Company, Unclaimed,5.0,"August 25, 2020","Akademická 1/a, 949 01 Nitra-chrenová, Nitra 94901 Slovakia",48.309166,18.098677,#12 of 14 Coffee & Tea in Nitra,#12 of 14 Coffee & Tea in Nitra,"['$', 'Cafe']",(1),,,,Cafe,[],,[],+ Add hours,,http://www.coffeeshopcompany.sk/,,,,,1,0,0.0,0.0,0.0,"{'Slovak (1)', 'English', 'All languages'}",ALL
