"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","status","id_destination","price_category","top_tags","type","English","non-English","local"
"g274933-d12154477","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'PizzaPiccolino']","PizzaPiccolino","Claimed",4.5,"May 22, 2023","Mostna 231/40, Nitra 949 01 Slovakia",48.31528,18.08984,"#51 of 107 Restaurants in Nitra","#4 of 12 Pizza in Nitra",12,0,,,"Pizza","Lunch, Dinner",,,"True","True","http://pizzapiccolino.sk",,,,,9,1,0,0,2,"Russian (1), English (3), Slovak (7), Italian (1)","in rating","g274933-d12154477","$","Pizza","Restaurants",3,9,7
"g274933-d12193384","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Castellum Cafe']","Castellum Cafe","Claimed",5,"August 16, 2023","Nam. Jana Pavla II. 10, Nitra 950 50 Slovakia",48.318066,18.088371,"#4 of 107 Restaurants in Nitra","#4 of 107 Restaurants in Nitra",67,0,,"₪20 - ₪84","Cafe, European, Contemporary, Central European","Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service, Highchairs Available","True","True","http://www.nitrianskyhrad.sk/",45,45,45,,55,10,1,0,1,"Swedish (1), Slovak (26), English (31), Czech (4), French (2), German (3)","in rating","g274933-d12193384","$$ - $$$","Cafe, European, Contemporary","Restaurants",31,36,26
"g274933-d12236017","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Restaurant UNICAFE']","Restaurant UNICAFE","Unclaimed",3.5,"January 22, 2020","Piaristicka 2, Nitra 94901 Slovakia",48.31162,18.08328,"#85 of 107 Restaurants in Nitra","#85 of 107 Restaurants in Nitra",11,0,,,,"Breakfast, Lunch, Dinner",,,"True","True","http://www.unicafe.sk",,,,,5,1,2,2,1,"English (1), Slovak (10)","in rating","g274933-d12236017","$$ - $$$",,"Restaurants",1,10,10
"g274933-d12238670","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Penzion Hoffer']","Penzion Hoffer","Unclaimed",3.5,"May 8, 2022","Hlohovecka Cesta 748 Zbehy, Nitra 951 42 Slovakia",48.333237,18.005701,"#60 of 107 Restaurants in Nitra","#60 of 107 Restaurants in Nitra",33,0,,,,"Dinner, Breakfast, Lunch",,"Table Service, Reservations","True","True","http://www.penzion-hoffer.sk/stranky/dalsie-informacie/kontaktne-udaje.php",35,40,35,,14,7,1,2,9,"Slovak (26), English (6), Italian (1)","in rating","g274933-d12238670","$$ - $$$",,"Restaurants",6,27,26
"g274933-d12345924","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Friends & Rosario Ristorante']","Friends & Rosario Ristorante","Claimed",4.5,"October 16, 2023","Spitalska 2, Nitra 94901 Slovakia",48.30343,18.08429,"#6 of 107 Restaurants in Nitra","#1 of 1 Southern-Italian in Nitra",65,0,,,"Italian, Pizza, Seafood, Mediterranean, European, Central European, Sicilian, Southern-Italian, Wine Bar","Lunch, Dinner, Breakfast, Brunch, Drinks","Vegetarian Friendly, Vegan Options","Reservations, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service, Takeout, Outdoor Seating, Buffet, Parking Available, Street Parking, Validated Parking, Free off-street parking, Television, Highchairs Available, Wine and Beer","True","True","http://rosarioandfriends.sk",45,45,45,,50,7,3,2,3,"English (16), French (1), Slovak (39), Italian (9)","in rating","g274933-d12345924","$$ - $$$","Italian, Pizza, Seafood","Restaurants",16,49,39
"g274933-d12363124","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Restauracia Karla']","Restauracia Karla","Unclaimed",4,"June 8, 2023","Wilsonovo nabrezie 88, Nitra Slovakia",48.3083,18.088375,"#34 of 107 Restaurants in Nitra","#2 of 4 Contemporary in Nitra",16,0,,,"Contemporary",,,,"False","True","http://www.restauraciakarla.sk",45,45,45,,10,3,1,0,2,"Czech (2), Slovak (10), English (4)","in rating","g274933-d12363124","$$ - $$$","Contemporary","Restaurants",4,12,10
"g274933-d12377436","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Castellum Kafe']","Castellum Kafe","Unclaimed",4,"April 27, 2017","Hrad, Nitra 94900 Slovakia",48.31831,18.08642,"#99 of 107 Restaurants in Nitra","#99 of 107 Restaurants in Nitra",1,0,,,,,,,"False","False",,,,,,0,1,0,0,0,"Slovak (1), English","in rating","g274933-d12377436",,,"Restaurants",0,1,1
"g274933-d12453211","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Zuami Caffe']","Zuami Caffe","Claimed",4.5,"December 21, 2021","Kupecká 6, Nitra 949 01 Slovakia",48.31347,18.087088,"#26 of 107 Restaurants in Nitra","#26 of 107 Restaurants in Nitra",21,0,,,,"Breakfast, Brunch, Lunch, Dinner, Drinks","Vegetarian Friendly","Table Service, Takeout, Reservations, Free Wifi, Accepts Credit Cards, Family style, Non-smoking restaurants","True","True","https://www.facebook.com/pg/ZUAMI-CAFFE-1236580753124616/about/?ref=page_internal",50,45,50,,16,1,1,2,1,"English (5), Slovak (15), German (1)","in rating","g274933-d12453211","$$ - $$$","Vegetarian Friendly","Restaurants",5,16,15
"g274933-d12572090","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Bearded Brothers']","Bearded Brothers","Claimed",4,"July 31, 2023","Nabrezie mladeze 48.312401, 18.094376, Nitra 94901 Slovakia",48.31252,18.0944,"#5 of 107 Restaurants in Nitra","#5 of 107 Restaurants in Nitra",150,0,,,"Mexican, American, European, Bar, Fast Food, Barbecue","Lunch, Dinner, Drinks, Brunch, Late Night","Vegetarian Friendly","Gift Cards Available, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Table Service","True","True","http://www.beardedbrothers.sk/",45,40,40,,93,27,13,6,11,"Spanish (2), Slovak (106), Serbian (1), English (37), Czech (2), Italian (2)","in rating","g274933-d12572090","$$ - $$$","Mexican, American, Bar","Restaurants",37,113,106
"g274933-d12827445","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Trattoria Moretti Nitra']","Trattoria Moretti Nitra","Unclaimed",3.5,"June 3, 2023","Kupecká 2, Nitra Slovakia",48.313896,18.087505,"#41 of 107 Restaurants in Nitra","#22 of 38 European in Nitra",34,0,,,"Italian, European","Lunch","Vegetarian Friendly","Reservations, Table Service, Takeout, Seating","False","True","http://www.trattoriamoretti.sk/",40,40,40,,11,10,5,3,5,"English (15), Slovak (6), Russian (2), French (1), German (1), Dutch (1), Polish (1), Italian (5), Czech (1), Hungarian (1)","in rating","g274933-d12827445","$$ - $$$","Italian, European, Vegetarian Friendly","Restaurants",15,19,6
"g274933-d12827572","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Cafe Casa Mia']","Cafe Casa Mia","Unclaimed",5,"August 17, 2020","Stefanikova 48, Nitra 94901 Slovakia",48.30876,18.08569,"#90 of 107 Restaurants in Nitra","#90 of 107 Restaurants in Nitra",1,0,,,,"Breakfast, Lunch, Dinner",,,"True","False",,,,,,1,0,0,0,0,"Slovak (1), English","in rating","g274933-d12827572","$$ - $$$",,"Restaurants",0,1,1
"g274933-d12832665","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Nitrawa pub']","Nitrawa pub","Unclaimed",,,"Farska 9, Nitra Slovakia",48.31401,18.08557,,,0,0,,,"European, Central European",,,,"False","True","http://www.nitrawapub.sk",,,,,0,0,0,0,0,"nan","in rating","g274933-d12832665",,"European, Central European",,0,0,0
"g274933-d12843048","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Restauracia Paprika Nitra']","Restauracia Paprika Nitra","Unclaimed",,,"Stefanikova trieda 54, Nitra 94901 Slovakia",48.30648,18.085,,,0,0,,"₪17 - ₪38","European, Asian, Hungarian",,,,"False","True","http://www.restauraciapaprikanitra.sk",,,,,0,0,0,0,0,"nan","in rating","g274933-d12843048","$","European, Asian, Hungarian",,0,0,0
"g274933-d12899226","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Stredoveka Taverna']","Stredoveka Taverna","Unclaimed",4.5,"September 9, 2019","Stefanikova 57, Nitra 94901 Slovakia",48.30867,18.08622,"#62 of 107 Restaurants in Nitra","#62 of 107 Restaurants in Nitra",4,0,,,,"Lunch, Dinner",,,"True","True","https://www.facebook.com/Stredovek%C3%A1-Taverna-v-Nitre-174579442601274/",,,,,2,2,0,0,0,"English (2), Slovak (2)","in rating","g274933-d12899226","$",,"Restaurants",2,2,2
"g274933-d1315760","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Elefant']","Elefant","Unclaimed",4,"June 18, 2023","Nitra 95145 Slovakia",48.424747,18.12431,"#25 of 107 Restaurants in Nitra","#2 of 3 Eastern European in Nitra",36,0,,"₪24 - ₪76","European, Eastern European, Central European","Lunch, Breakfast, Dinner","Vegetarian Friendly","Reservations, Seating, Table Service","False","True","http://www.penzionelefant.sk/kontakt.html",45,45,45,45,15,13,6,1,1,"Slovak (18), Russian (1), Italian (4), English (13)","in rating","g274933-d1315760","$$ - $$$","European, Eastern European, Central European","Restaurants",13,23,18
"g274933-d13414373","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Loco Burgers & Sandwiches']","Loco Burgers & Sandwiches","Claimed",4,"February 29, 2020","Akademická 1651/1A, Nitra Slovakia",48.30914,18.09771,"#54 of 107 Restaurants in Nitra","#8 of 9 Barbecue in Nitra",8,0,,,"Barbecue","Lunch, Dinner, Breakfast, Drinks",,,"False","True","http://locoburgers.sk/",,,,,4,2,1,0,1,"English (1), Slovak (7)","in rating","g274933-d13414373","$$ - $$$","Barbecue","Restaurants",1,7,7
"g274933-d13550623","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Coffee tree friends']","Coffee tree friends","Claimed",5,"September 23, 2022","Palárikova 1 Hneď za zastávkou, Nitra 94901 Slovakia",48.310104,18.08745,"#2 of 10 Desserts in Nitra","#2 of 10 Dessert in Nitra",38,0,,"₪8 - ₪25","Cafe, Bar, European, Central European, Dining bars","Breakfast, Brunch, Late Night, Drinks",,"Reservations, Outdoor Seating, Seating, Table Service, Takeout, Buffet, Parking Available, Street Parking, Validated Parking, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, BYOB, Dog Friendly, Family style, Non-smoking restaurants","True","True","http://www.coffeetreefriends.sk",,,,,37,1,0,0,0,"Serbian (1), Slovak (33), English (4)","in rating","g274933-d13550623","$","Dessert, Bar, Cafe","Desserts",4,34,33
"g274933-d14049706","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'ZanziBar']","ZanziBar","Claimed",4.5,"June 23, 2023","Štefánikova trieda 27/43, Nitra Slovakia",48.309666,18.086456,"#44 of 107 Restaurants in Nitra","#12 of 18 Bar in Nitra",6,0,,,"Bar, Pub","Lunch, Dinner",,,"True","True","https://www.facebook.com/zanzibarnitra/",,,,,2,4,0,0,0,"English (2), Slovak (4)","in rating","g274933-d14049706",,"Bar, Pub","Restaurants",2,4,4
"g274933-d14828376","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Farska Caffe/Barber shop']","Farska Caffe/Barber shop","Claimed",5,"June 8, 2023","Farská 2, Nitra 94901 Slovakia",48.31516,18.085413,"#38 of 107 Restaurants in Nitra","#7 of 16 Pub in Nitra",4,0,,"₪8 - ₪30","Bar, Pub, Wine Bar",,,,"False","True","https://www.facebook.com/Caffeandbarbershop/",,,,,4,0,0,0,0,"Slovak (4), English","in rating","g274933-d14828376","$","Bar, Pub, Wine Bar","Restaurants",0,4,4
"g274933-d14862045","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Shortie Cafe']","Shortie Cafe","Claimed",5,"August 5, 2019","Mostná 26, Nitra 94901 Slovakia",48.315792,18.090872,"#43 of 107 Restaurants in Nitra","#3 of 3 Thai in Nitra",5,0,,,"Thai","Breakfast, Lunch, Brunch, Late Night, Drinks",,"Delivery, Takeout, Reservations, Buffet, Private Dining, Seating, Highchairs Available, Wine and Beer, Digital Payments, Free Wifi, Jazz Bar, Family style","True","False","https://www.facebook.com/pages/biz/Shortie-1824296337633604/",,,,,5,0,0,0,0,"English (1), Slovak (3), German (1)","in rating","g274933-d14862045","$","Thai","Restaurants",1,4,3
"g274933-d14989529","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Gio Caffe']","Gio Caffe","Unclaimed",,,"Štefánikova trieda 35/61 Shopping Centre Mlyny, Nitra 94901 Slovakia",48.3075,18.08585,,,0,0,,,"Italian",,,,"False","True","http://giocaffe.eu",,,,,0,0,0,0,0,"nan","in rating","g274933-d14989529",,"Italian",,0,0,0
"g274933-d15188353","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'MILA DEVA kaviaren a bistro (II.)']","MILÁ DEVA kaviareň a bistro (II.)","Claimed",5,"June 14, 2021","Piaristicka 2, Nitra 949 01 Slovakia",48.31162,18.08351,"#63 of 107 Restaurants in Nitra","#17 of 23 Cafe in Nitra",2,0,,,"Cafe","Breakfast, Lunch, Brunch, Drinks",,"Takeout, Seating, Parking Available, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants, Gift Cards Available","True","True","https://www.facebook.com/MIL%C3%81-DEVA-1590461691039757/",,,,,2,0,0,0,0,"English, Slovak (2)","in rating","g274933-d15188353",,"Cafe","Restaurants",0,2,2
"g274933-d15265956","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'MEGA KEBAP']","MEGA KEBAP","Claimed",5,"October 28, 2021","Stefanikova trieda 13/23 Stefanikova 23, Nitra 94901 Slovakia",48.31192,18.08736,"#39 of 107 Restaurants in Nitra","#39 of 107 Restaurants in Nitra",4,0,,,,"Lunch, Dinner",,,"True","True",,,,,,4,0,0,0,0,"English (2), Slovak (2)","in rating","g274933-d15265956","$",,"Restaurants",2,2,2
"g274933-d15274692","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Sudolska Viecha']","Sudolska Viecha","Unclaimed",4,"December 18, 2019","Sudolska 579/47, Nitra 94911 Slovakia",48.307438,18.041212,"#98 of 107 Restaurants in Nitra","#11 of 12 Pizza in Nitra",1,0,,,"Bar, Pizza, Pub",,,,"False","True","http://sudolskaviecha.sk/",,,,,0,1,0,0,0,"Slovak (1), English","in rating","g274933-d15274692",,"Bar, Pizza, Pub","Restaurants",0,1,1
"g274933-d15557443","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Tres Tacos']","Tres Tacos","Claimed",3.5,"August 13, 2022","Mostná 20, Nitra 94901 Slovakia",48.31606,18.091528,"#81 of 107 Restaurants in Nitra","#4 of 4 Mexican in Nitra",12,0,,,"Mexican","Lunch, Dinner, Brunch, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Digital Payments, Free Wifi, Accepts Credit Cards, BYOB, Dog Friendly","True","True","http://www.trestacos.sk",,,,,5,1,1,3,2,"Slovak (9), English (3)","in rating","g274933-d15557443","$","Mexican","Restaurants",3,9,9
"g274933-d15561405","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'CAFE & BEER pri prameni Sindolka']","CAFE & BEER pri prameni Šindolka","Unclaimed",,,"Drazovska 3039/3A, Nitra 949 01 Slovakia",48.330425,18.08341,,,0,0,,,"Italian, French",,,,"False","True","https://www.facebook.com/CAFE-BEER-pri-prameni-%C5%A0indolka-183910808607827/",,,,,0,0,0,0,0,"nan","in rating","g274933-d15561405","$","Italian, French",,0,0,0
"g274933-d16708786","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'INDIA GATE']","INDIA GATE","Unclaimed",,,"Farská 16 Hotel Capital, Nitra 94901 Slovakia",48.31382,18.08539,,,0,0,,,"Indian",,,,"False","True","https://www.facebook.com/hotelcapitalnitra/",,,,,0,0,0,0,0,"nan","in rating","g274933-d16708786",,"Indian",,0,0,0
"g274933-d16884179","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Ok PIZZA']","Ok PIZZA - CLOSED","Unclaimed",5,"January 17, 2020","Štefánikova trieda 77/54, Nitra 94901 Slovakia",48.31214,18.08721,,,1,0,,,"Italian, Pizza, Fast Food, Street Food","Lunch, Dinner",,,"False","True","http://www.okpizzanitra.sk",,,,,1,0,0,0,0,"Slovak (1), English","closed","g274933-d16884179",,"Italian, Pizza, Fast Food, Street Food",,0,1,1
"g274933-d16923073","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Bellissimo Restaurant']","Bellissimo Restaurant","Claimed",4,"May 14, 2023","Chrenovska 30, Nitra 94901 Slovakia",48.31677,18.10339,"#58 of 107 Restaurants in Nitra","#58 of 107 Restaurants in Nitra",8,0,,"₪13 - ₪85","Italian, European, Central European","Breakfast, Lunch, Dinner, Drinks",,"Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service","True","True","http://bellissimonitra.com",,,,,4,2,1,0,1,"English (2), Slovak (6)","in rating","g274933-d16923073","$$ - $$$","Italian, European, Central European","Restaurants",2,6,6
"g274933-d17353401","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Ruzova Cukraren Nitra']","Ružová Cukráreň Nitra","Claimed",5,"November 6, 2019","Janka Kráľa 43, Nitra 949 01 Slovakia",48.279167,18.094532,"#92 of 107 Restaurants in Nitra","#15 of 16 Central European in Nitra",1,0,,,"European, Central European","Breakfast, Lunch, Dinner, Drinks",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Free Wifi, Accepts Credit Cards","True","True","http://ruzovacukraren.sk",,,,,1,0,0,0,0,"Slovak (1), English","in rating","g274933-d17353401","$","European, Central European","Restaurants",0,1,1
"g274933-d17408508","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'OXO Bubble Tea']","OXO Bubble Tea","Claimed",,,"Stefanikova trieda 61, Nitra 949 01 Slovakia",48.307484,18.085861,,,0,0,,,,"Breakfast, Lunch, Dinner",,,"True","True","https://www.oxotea.sk/nase-cajove-bary/nitra",,,,,0,0,0,0,0,"nan","in rating","g274933-d17408508",,,,0,0,0
"g274933-d17453426","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Bottega Wine & Tapas bar']","Bottega Wine & Tapas bar","Claimed",5,"July 19, 2022","Kupecka 16, Nitra 94901 Slovakia",48.31341,18.08616,"#77 of 107 Restaurants in Nitra","#14 of 16 Pub in Nitra",1,0,,"₪8 - ₪34","American, Mediterranean, Spanish, Pub, Gastropub","Dinner, Late Night, Drinks",,"Takeout, Reservations, Outdoor Seating, Buffet, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service","True","True","http://botteganitra.sk",,,,,1,0,0,0,0,"English (1)","in rating","g274933-d17453426","$","American, Mediterranean, Spanish","Restaurants",1,0,0
"g274933-d17724945","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Red Horn Steakhouse']","Red Horn Steakhouse","Claimed",5,"September 22, 2023","Zlatomoravecká 1, Nitra 94901 Slovakia",48.32088,18.11902,"#2 of 107 Restaurants in Nitra","#1 of 4 American in Nitra",39,0,,"₪13 - ₪170","American, Barbecue, European, Steakhouse, Central European","Dinner, Lunch, Brunch, Drinks",,"Reservations, Table Service, Seating, Parking Available, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Family style","True","True","http://redhorn.sk/",50,45,45,,36,2,1,0,0,"Polish (1), Hungarian (1), English (14), Italian (2), Slovak (21)","in rating","g274933-d17724945","$$ - $$$","American, Steakhouse, Barbecue","Restaurants",14,25,21
"g274933-d18550958","['Europe', 'Slovakia', 'Nitra Region', 'Nitra', 'Nitra Restaurants', 'Pizzeria Rosticceria Tropea']","Pizzeria Rosticceria Tropea","Unclaimed",5,"August 22, 2020","Beniakova 2, Nitra 94901 Slovakia",48.30888,18.11542,"#89 of 107 Restaurants in Nitra","#13 of 14 Italian in Nitra",1,0,,,"Italian, Pizza","Lunch, Dinner",,,"False","True","https://www.facebook.com/pizzeriatropeanitra/?ref=py_c",,,,,1,0,0,0,0,"Slovak (1), English","in rating","g274933-d18550958","$","Italian, Pizza","Restaurants",0,1,1
