id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
g303648-d1101050,['https://www.tripadvisor.com/Restaurant_Review-g303648-d1101050-Reviews-Mehana_Pri_Shopite-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Mehana Pri Shopite']",Mehana Pri Shopite, Claimed,4.0,"October 3, 2023","Neptun 12, Nessebar 8230 Bulgaria",42.659653,27.73856,#27 of 144 Restaurants in Nessebar,#27 of 144 Restaurants in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(281),,,₪21 - ₪64,"Seafood, Eastern European, Mediterranean, European, Central European","['Drinks', 'Breakfast', 'Lunch', 'Dinner', 'Late Night']","Vegetarian Friendly, Vegan Options","['Takeout', 'Outdoor Seating', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Accepts Mastercard', 'Accepts Visa', 'Cash Only', 'Free Wifi', 'Reservations', 'Accepts Credit Cards', 'Table Service']", Open now: 11:30 AM - 10:30 PM,tel:+359 89 791 0754,http://www.facebook.com/MehanaPriSopiteNaDvora,bubble_40,bubble_45,bubble_40,bubble_45,176,38.0,18.0,19.0,30.0,"{'Polish (16)', 'German (9)', 'Spanish (4)', 'Swedish (1)', 'Slovak (3)', 'Dutch (2)', 'English (144)', 'French (36)', 'Italian (5)', 'Czech (3)', 'Russian (52)', 'Turkish (1)', 'All languages', 'Finnish (1)', 'Danish (4)'}",ALL
g303648-d1101051,['https://www.tripadvisor.com/Restaurant_Review-g303648-d1101051-Reviews-The_Old_Nessebar_Restaurant-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'The Old Nessebar Restaurant']",The Old Nessebar Restaurant, Claimed,4.5,"August 27, 2023","Ivan Alexander 11, Nessebar 8230 Bulgaria",42.65778,27.734106,#15 of 144 Restaurants in Nessebar,#13 of 73 European in Nessebar,"['$$ - $$$', 'Seafood', 'European', 'Vegetarian Friendly']",(387),,,,"Seafood, European","Breakfast, Lunch, Dinner, Brunch","Vegetarian Friendly, Vegan Options","['Takeout', 'Reservations', 'Outdoor Seating', 'Seating', 'Street Parking', 'Television', 'Highchairs Available', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts American Express', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Cash Only', 'Free Wifi', 'Accepts Discover', 'Accepts Credit Cards', 'Table Service']", Open now: 10:00 AM - 11:59 PM,tel:+359 88 880 7239,"http://www.facebook.com/Restaurant-Old-Nessebar-104287765123665/"",""email"":""plakamoto72@gmail.com",bubble_45,bubble_45,bubble_40,bubble_45,278,63.0,15.0,16.0,15.0,"{'Turkish (2)', 'German (18)', 'Polish (20)', 'Czech (1)', 'Italian (4)', 'Spanish (4)', 'Russian (107)', 'French (9)', 'Hungarian (2)', 'Swedish (5)', 'Portuguese (2)', 'Hebrew (1)', 'Dutch (3)', 'English (200)', 'Chinese (Trad.) (1)', 'Norwegian (8)', 'All languages'}",ALL
g303648-d1101052,['https://www.tripadvisor.com/Restaurant_Review-g303648-d1101052-Reviews-Zlatna_Diona-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Zlatna Diona']",Zlatna Diona, Unclaimed,4.5,"September 6, 2017","Ivan Vazov, Nessebar 8230 Bulgaria",42.65766,27.71586,#103 of 144 Restaurants in Nessebar,#103 of 144 Restaurants in Nessebar,,(4),,,,,"Lunch, Dinner",,[], Open now: 12:00 PM - 12:00 AM,,,,,,,2,2.0,0.0,0.0,0.0,"{'English', 'All languages', 'Russian (4)'}",ALL
g303648-d1101053,['https://www.tripadvisor.com/Restaurant_Review-g303648-d1101053-Reviews-Zlatnoto_Runo-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Zlatnoto Runo']",Zlatnoto Runo, Unclaimed,3.5,"September 27, 2023","Rusalka St. 6, Nessebar 8230 Bulgaria",42.658333,27.737778,#76 of 144 Restaurants in Nessebar,#48 of 57 Mediterranean in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(76),,,,"European, Seafood, Mediterranean","Lunch, Dinner, Breakfast",Vegetarian Friendly,"['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service']",+ Add hours,tel:+359 55 445 602,http://www.zlatnotoruno.com,bubble_35,bubble_35,bubble_35,bubble_40,30,15.0,12.0,2.0,17.0,"{'Czech (1)', 'Russian (32)', 'Polish (2)', 'English (33)', 'French (4)', 'Turkish (1)', 'German (3)', 'All languages'}",ALL
g303648-d11674975,['https://www.tripadvisor.com/Restaurant_Review-g303648-d11674975-Reviews-Captain_Nemo-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Captain Nemo']",Captain Nemo, Unclaimed,3.5,"August 7, 2021","Kraibreshna Str. 18 A, Nessebar 8230 Bulgaria",42.660843,27.736614,#119 of 144 Restaurants in Nessebar,#55 of 57 Mediterranean in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean']",(13),,,,"Seafood, Mediterranean","Lunch, Dinner",,"Reservations, Table Service", Open now: 12:00 PM - 2:00 PM6:00 PM - 12:00 AM,tel:+359 55 445 956,,bubble_40,bubble_45,bubble_40,,6,2.0,1.0,0.0,4.0,"{'Spanish (1)', 'German (1)', 'French (1)', 'Russian (2)', 'All languages', 'English (8)'}",ALL
g303648-d11742761,['https://www.tripadvisor.com/Restaurant_Review-g303648-d11742761-Reviews-Vittori-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Vittori']",Vittori, Claimed,4.5,"October 13, 2018","Chan Krum St 46, Nessebar 8230 Bulgaria",42.66524,27.71683,#48 of 144 Restaurants in Nessebar,#38 of 68 Seafood in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'Vegetarian Friendly']",(37),,,₪25 - ₪85,"Mediterranean, Seafood","['Lunch', 'Dinner', 'Breakfast', 'Brunch']","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Buffet', 'Seating', 'Parking Available', 'Validated Parking', 'Free off-street parking', 'Television', 'Serves Alcohol', 'Full Bar', 'Wine and Beer', 'Accepts Mastercard', 'Accepts Visa', 'Digital Payments', 'Cash Only', 'Free Wifi', 'Table Service', 'Takeout', 'Highchairs Available', 'Live Music']", Open now: 08:00 AM - 02:00 AM,tel:+359 87 776 5020,"http://www.vittorirestaurant.com"",""email"":""vittorirestaurant@gmail.com",bubble_50,bubble_45,bubble_50,,21,10.0,4.0,1.0,1.0,"{'Danish (1)', 'English (28)', 'Hungarian (1)', 'Russian (3)', 'All languages', 'Norwegian (2)', 'German (2)'}",ALL
g303648-d12400287,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12400287-Reviews-Kanela_Bar_Grill-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Kanela Bar & Grill']",Kanela Bar & Grill, Claimed,4.5,"September 28, 2023","ulitsa Otets Paisiy 29A, Nessebar 8230 Bulgaria",42.659073,27.71681,#4 of 144 Restaurants in Nessebar,#4 of 144 Restaurants in Nessebar,"['$$ - $$$', 'Seafood', 'International', 'Mediterranean']",(295),,,₪13 - ₪149,"International, Grill, Seafood, Mediterranean, European, Eastern European, Central European","['Lunch', 'Dinner', 'Brunch', 'Late Night', 'Drinks']","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Reservations', 'Outdoor Seating', 'Seating', 'Television', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Full Bar', 'Free Wifi', 'Accepts Credit Cards', 'Table Service']", Open now: 12:00 PM - 11:00 PM,tel:+359 89 828 7016,"https://www.facebook.com/KanelaNessebar/"",""email"":""6646261@mail.ru",bubble_45,bubble_45,bubble_45,,251,28.0,8.0,2.0,6.0,"{'Spanish (6)', 'German (9)', 'Danish (3)', 'Portuguese (1)', 'English (159)', 'French (9)', 'Italian (3)', 'Dutch (2)', 'Finnish (1)', 'Norwegian (23)', 'Swedish (4)', 'Hungarian (1)', 'Russian (67)', 'All languages', 'Polish (7)'}",ALL
g303648-d12474939,['https://www.tripadvisor.com/Restaurants-g303648-Nessebar_Burgas_Province.html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g303648-d12508036,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12508036-Reviews-The_Old_Andromeda-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'The Old Andromeda']",The Old Andromeda, Claimed,4.0,"September 26, 2023","Ivan Aleksandur 19, Nessebar 8230 Bulgaria",42.657627,27.733816,#44 of 144 Restaurants in Nessebar,#38 of 73 European in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(69),,,₪11 - ₪65,"Seafood, Mediterranean, European","['Lunch', 'Dinner']","Vegetarian Friendly, Vegan Options","['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service', 'Live Music']", Open now: 11:00 AM - 01:00 AM,tel:+359 89 863 9980,http://www.facebook.com/TheoldAndromeda/,,,,,47,6.0,2.0,3.0,11.0,"{'Italian (1)', 'Spanish (2)', 'German (4)', 'Polish (6)', 'Hungarian (1)', 'Russian (5)', 'Dutch (1)', 'All languages', 'English (49)'}",ALL
g303648-d12536384,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12536384-Reviews-Music_Box-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Music Box']",Music Box, Unclaimed,3.0,"September 6, 2020","Messambria 14, Nessebar 8230 Bulgaria",42.66127,27.71428,#118 of 144 Restaurants in Nessebar,#3 of 4 British in Nessebar,"['$$ - $$$', 'Mexican', 'American', 'British']",(16),,,₪9 - ₪261,"American, British, Mexican",[],,"Table Service, Seating, Wheelchair Accessible",+ Add hours,tel:+359 88 865 6744,"http://www.facebook.com/bar.and.dinner.music.box/"",""email"":""hotel_ponko@abv.bg",,,,,6,1.0,3.0,2.0,4.0,"{'Italian (1)', 'German (1)', 'English (12)', 'Hebrew (1)', 'French (1)', 'All languages'}",ALL
g303648-d12539054,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12539054-Reviews-Restaurant_Ivanoff-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Ivanoff']",Restaurant Ivanoff, Unclaimed,4.0,"August 14, 2023","Ivan Vazov St 27, Nessebar 8230 Bulgaria",42.657936,27.716278,#51 of 144 Restaurants in Nessebar,#51 of 144 Restaurants in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'Vegetarian Friendly']",(56),,,₪22 - ₪109,"Mediterranean, Seafood","['Lunch', 'Dinner']",Vegetarian Friendly,"['Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Takeout']",+ Add hours,tel:+359 88 892 8559,https://www.facebook.com/pg/ivanoffnessebar/,bubble_45,bubble_45,bubble_45,,29,14.0,5.0,3.0,5.0,"{'Polish (1)', 'Spanish (1)', 'German (3)', 'Russian (11)', 'Serbian (1)', 'English (37)', 'Norwegian (2)', 'All languages'}",ALL
g303648-d12637774,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12637774-Reviews-ArT_Cafe-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'ArT Cafe']",ArT Cafe, Claimed,4.5,"June 16, 2023","Street. Mitropolitska 18, 8230 Nessebur, Nessebar 8230 Bulgaria",42.65892,27.735857,#77 of 144 Restaurants in Nessebar,#6 of 13 Cafe in Nessebar,"['$', 'Italian', 'American', 'Cafe']",(11),,,,"American, Cafe, European, Wine Bar, Italian","Brunch, Drinks, Breakfast, Lunch, Dinner",,"Delivery, Takeout, Outdoor Seating, Buffet, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Cash Only, Free Wifi, Reservations", Open now: 08:30 AM - 11:30 PM,tel:+359 88 370 0222,"http://www.facebook.com/artcafenesebar/?ref=page_internal&hc_ref=PAGES_TIMELINE&fref=nf"",""email"":""to6k0.vasilev@gmail.com",,,,,7,2.0,1.0,0.0,1.0,"{'Russian (1)', 'Polish (2)', 'All languages', 'English (8)'}",ALL
g303648-d12671845,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12671845-Reviews-The_Old_Captain_Restaurant-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'The Old Captain Restaurant']",The Old Captain Restaurant, Unclaimed,3.0,"August 14, 2023","Ulista Ivan Aleksandar 6, Nessebar 8231 Bulgaria",42.657936,27.734755,#136 of 144 Restaurants in Nessebar,#67 of 68 Seafood in Nessebar,"['$$ - $$$', 'Seafood']",(26),,,,Seafood,[],,"Outdoor Seating, Seating, Table Service, Reservations",+ Add hours,,,bubble_25,bubble_30,bubble_25,,6,4.0,4.0,3.0,9.0,"{'Spanish (1)', 'Czech (1)', 'English (16)', 'Polish (2)', 'Swedish (1)', 'Russian (4)', 'French (1)', 'All languages'}",ALL
g303648-d12800885,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12800885-Reviews-Restaurant_Aphrodite_Beach-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Aphrodite Beach']",Restaurant Aphrodite Beach, Claimed,4.0,"August 14, 2023","South Beach Nessebar, 17, Perla Street in Aphrodite Beach Hotel, Nessebar 8230 Bulgaria",42.655445,27.71523,#68 of 144 Restaurants in Nessebar,#68 of 144 Restaurants in Nessebar,"['$$ - $$$', 'European', 'Eastern European']",(25),,,,"European, Eastern European","Lunch, Dinner, Breakfast, Drinks",,"Seating, Table Service, Reservations", Open now: 10:00 AM - 11:00 PM,tel:+359 89 221 3537,"http://aphrodite-bg.com/"",""email"":""info@aphrodite-bg.com",bubble_40,bubble_45,bubble_40,,17,1.0,2.0,2.0,3.0,"{'Czech (1)', 'All languages', 'English (21)', 'French (1)', 'German (2)'}",ALL
g303648-d12806028,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12806028-Reviews-Zlata_Ribka_Cafe-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Zlata Ribka Cafe']",Zlata Ribka Cafe, Unclaimed,3.5,"October 25, 2019","Ivan Vazov St. 37, Nessebar 8230 Bulgaria",42.657604,27.716164,#94 of 144 Restaurants in Nessebar,#33 of 48 Eastern European in Nessebar,"['$$ - $$$', 'Seafood', 'Eastern European']",(31),,,,"Eastern European, Seafood",Dinner,,"Table Service, Takeout, Seating",+ Add hours,tel:+359 55 442 605,http://www.restaurant.bg/restoranti/restorant-zlatna-ribka-golden-fish-nesebar-4396,bubble_40,bubble_35,bubble_45,,9,7.0,8.0,3.0,4.0,"{'All languages', 'Norwegian (2)', 'Slovak (1)', 'English (8)', 'Russian (20)'}",ALL
g303648-d12853659,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12853659-Reviews-Dalyan_Akrotir-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Dalyan Akrotir']",Dalyan Akrotir, Unclaimed,4.5,"July 1, 2023","Plazhna Ivitsa, Nessebar 8230 Bulgaria",,,#80 of 144 Restaurants in Nessebar,#50 of 57 Mediterranean in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean']",(6),,,,"Seafood, Mediterranean","Lunch, Dinner",,[], Open now: 12:00 PM - 12:00 AM,tel:+359 55 444 560,,,,,,3,3.0,0.0,0.0,0.0,"{'English (2)', 'All languages', 'Russian (4)'}",ALL
g303648-d12985768,['https://www.tripadvisor.com/Restaurant_Review-g303648-d12985768-Reviews-Cafe_Jamaica-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Cafe Jamaica']",Cafe Jamaica, Unclaimed,5.0,"August 7, 2020","Ulitsa Han Krum 12-a, Nessebar 8230 Bulgaria",42.66203,27.72113,#83 of 144 Restaurants in Nessebar,#7 of 13 Cafe in Nessebar,"['$', 'Cafe']",(5),,,,Cafe,[],,[],+ Add hours,,http://www.facebook.com/pg/Cafe-Jamaica-1451441228453629/about/,,,,,5,0.0,0.0,0.0,0.0,"{'Russian (1)', 'English (3)', 'All languages', 'Finnish (1)'}",ALL
g303648-d13287072,['https://www.tripadvisor.com/Restaurant_Review-g303648-d13287072-Reviews-Trioberry-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Trioberry']",Trioberry, Claimed,5.0,"August 22, 2019","Ivan Vazov 9 Hotel Vigo, Nessebar 8230 Bulgaria",42.659542,27.721458,#84 of 144 Restaurants in Nessebar,#9 of 16 Pub in Nessebar,"['$$ - $$$', 'Bar', 'Pub', 'Healthy']",(5),,,,"Healthy, Bar, Pub","Breakfast, Lunch, Dinner, Brunch, Drinks",,[], Open now: 07:00 AM - 11:00 PM,tel:+359 89 445 2555,"http://www.facebook.com/Trioberry-114591729180152/"",""email"":""trioberry@yahoo.com",,,,,4,1.0,0.0,0.0,0.0,"{'English (2)', 'Russian (3)', 'All languages'}",ALL
g303648-d13532766,['https://www.tripadvisor.com/Restaurant_Review-g303648-d13532766-Reviews-Restaurant_Randevu-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Randevu']",Restaurant Randevu, Claimed,5.0,"September 18, 2019","Terrain Akrotiriya, complex Rich 1, Nessebar 8230 Bulgaria",42.651512,27.701336,#38 of 144 Restaurants in Nessebar,#38 of 144 Restaurants in Nessebar,"['$$ - $$$', 'European', 'Vegetarian Friendly']",(33),,,₪7 - ₪72,European,"['Breakfast', 'Lunch', 'Dinner']",Vegetarian Friendly,"['Seating', 'Serves Alcohol', 'Accepts Credit Cards', 'Table Service', 'Takeout', 'Reservations']",+ Add hours,tel:+359 87 774 7139,"https://www.facebook.com/RandevuRus/"",""email"":""randevu.rus.bg@gmail.com",bubble_50,bubble_50,bubble_50,,32,1.0,0.0,0.0,0.0,"{'Italian (1)', 'German (1)', 'English (1)', 'Russian (30)', 'All languages'}",ALL
g303648-d14073488,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14073488-Reviews-Amphora_Restaurant_Old_Nessebar-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Amphora Restaurant Old Nessebar']",Amphora Restaurant Old Nessebar, Claimed,2.5,"August 13, 2019","Kraibrejna 11, Nessebar 8231 Bulgaria",42.659817,27.734095,#140 of 144 Restaurants in Nessebar,#72 of 73 European in Nessebar,"['$$ - $$$', 'Seafood', 'International', 'European']",(19),,,₪30 - ₪149,"Seafood, International, European, Eastern European","Lunch, Dinner, Brunch, Late Night, Drinks",,['Table Service'], Open now: 12:00 AM - 11:59 PM,tel:+359 87 690 8008,"http://www.facebook.com/RestaurantAmphora"",""email"":""acgubkin@gmail.com",,,,,5,1.0,3.0,2.0,8.0,"{'Russian (6)', 'Polish (2)', 'All languages', 'English (11)'}",ALL
g303648-d14106529,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14106529-Reviews-The_Gossip_Place_PUB-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'The Gossip Place PUB']",The Gossip Place PUB, Unclaimed,5.0,"October 17, 2019","Slunchev Bryag Empera hotel, Nessebar 8240 Bulgaria",42.69612,27.706015,#58 of 144 Restaurants in Nessebar,#5 of 16 Pub in Nessebar,"['Bar', 'Pub']",(15),,,,"Bar, Pub",[],,"Seating, Reservations",+ Add hours,,https://www.facebook.com/thegossipplace/,,,,,14,1.0,0.0,0.0,0.0,"{'Russian (1)', 'English (14)', 'All languages'}",ALL
g303648-d14123579,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14123579-Reviews-Sofi_Hut-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Sofi Hut']",Sofi Hut, Unclaimed,4.5,"October 4, 2023","ulitsa Struma 9, Nessebar 8230 Bulgaria",42.66316,27.71716,#47 of 144 Restaurants in Nessebar,#41 of 73 European in Nessebar,"['$', 'European', 'Vegetarian Friendly']",(31),,,,European,"Lunch, Dinner",Vegetarian Friendly,"['Seating', 'Table Service']", Open now: 10:00 AM - 10:00 PM,tel:+359 89 864 6390,,bubble_40,bubble_45,bubble_45,,25,2.0,1.0,1.0,2.0,"{'Polish (2)', 'Russian (6)', 'English (20)', 'German (3)', 'All languages'}",ALL
g303648-d14176124,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14176124-Reviews-Snek_bar_Akva-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Snek bar ""Akva""']","Snek bar ""Akva""", Unclaimed,5.0,"June 29, 2018","South Beach, Nessebar 8230 Bulgaria",42.65738,27.718428,#125 of 144 Restaurants in Nessebar,#14 of 17 Barbecue in Nessebar,"['Pizza', 'Seafood', 'Barbecue', 'European']",(1),,,,"Pizza, Seafood, Barbecue, European, Greek",[],,[],+ Add hours,tel:+359 89 546 0475,https://www.facebook.com/%D0%A1%D0%BD%D0%B5%D0%BA-%D0%B1%D0%B0%D1%80-%D0%90%D0%BA%D0%B2%D0%B0-202931310521852/,,,,,1,0.0,0.0,0.0,0.0,"{'English (1)', 'All languages'}",ALL
g303648-d14191638,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14191638-Reviews-Kalisto-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Kalisto']",Kalisto, Unclaimed,4.5,"August 5, 2023","Mitropolitska 1a, Nessebar 8231 Bulgaria",42.658955,27.732374,#35 of 144 Restaurants in Nessebar,#31 of 73 European in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(60),,,,"Seafood, Mediterranean, European","Dinner, Lunch",Vegetarian Friendly,"['Reservations', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service', 'Highchairs Available']",+ Add hours,tel:+359 55 445 594,https://www.facebook.com/kalisto.nesebar/,bubble_40,bubble_40,bubble_35,,51,3.0,0.0,2.0,4.0,"{'French (2)', 'Norwegian (1)', 'Russian (16)', 'Slovak (1)', 'Spanish (2)', 'Polish (6)', 'English (26)', 'All languages', 'German (6)'}",ALL
g303648-d14199959,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14199959-Reviews-La_veranda_Fish_Grill_Nessebar-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'La veranda Fish & Grill Nessebar']",La veranda Fish & Grill Nessebar, Claimed,4.5,"October 4, 2023","Izgrev Street 23, Nessebar 8230 Bulgaria",42.663063,27.721308,#46 of 144 Restaurants in Nessebar,#40 of 73 European in Nessebar,"['$$ - $$$', 'Seafood', 'Mediterranean', 'European']",(40),,,₪7 - ₪109,"Seafood, Mediterranean, European, Grill, Eastern European","Dinner, Breakfast, Lunch",,"['Serves Alcohol', 'Table Service', 'Reservations', 'Seating']", Open now: 09:00 AM - 11:45 PM,tel:+359 89 876 2980,"https://www.facebook.com/La-veranda-Nesebar-1908408256152064/"",""email"":""laveranda@abv.bg",,,,,29,4.0,3.0,0.0,4.0,"{'Slovak (1)', 'German (1)', 'English (33)', 'Russian (4)', 'French (1)', 'All languages'}",ALL
g303648-d14772261,['https://www.tripadvisor.com/Restaurant_Review-g303648-d14772261-Reviews-Restaurant_Sacre-Nessebar_Burgas_Province.html'],"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Restaurant Sacre']",Restaurant Sacre, Claimed,4.5,"September 25, 2023","Aurelia 1 Hotel St.Panteleimon Beach, Nessebar 8230 Bulgaria",42.64816,27.706955,#33 of 144 Restaurants in Nessebar,#33 of 144 Restaurants in Nessebar,"['$$ - $$$', 'Seafood', 'International', 'Mediterranean']",(45),,,,"Seafood, International, Mediterranean, European","Breakfast, Lunch, Dinner, Late Night, Drinks",Vegan Options,"['Reservations', 'Accepts Credit Cards', 'Table Service', 'Delivery', 'Takeout', 'Outdoor Seating', 'Seating', 'Parking Available', 'Valet Parking', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Wine and Beer', 'Free Wifi', 'Playgrounds']", Open now: 12:00 PM - 12:00 AM,tel:+359 89 597 1111,"http://www.facebook.com/RestaurantSacre/"",""email"":""restaurantsacre@gmail.com",bubble_45,bubble_45,bubble_45,bubble_35,37,5.0,1.0,1.0,1.0,"{'Russian (4)', 'All languages', 'English (41)'}",ALL
