,id,actual_url,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,price_range_and_top_tags,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,website,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,selected_language
2169,g209938-d940032,['https://www.tripadvisor.com/Restaurant_Review-g209938-d940032-Reviews-Sapori_Italiani-Newry_County_Down_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newry', 'Newry Restaurants', 'Sapori Italiani']",Sapori Italiani, Claimed,4.0,"September 1, 2023","The Waterways 16-17 the Mall, Newry BT34 1BG Northern Ireland",54.176266,-6.338949,#12 of 80 Restaurants in Newry,#12 of 80 Restaurants in Newry,"['$$ - $$$', 'Italian', 'Pizza', 'Mediterranean']",(317),,,₪49 - ₪243,"Italian, Pizza, Mediterranean","Lunch, Dinner","Vegetarian Friendly, Gluten Free Options","Takeout, Buffet, Seating, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Reservations, Accepts Credit Cards, Table Service", Closed now:  See all hours,tel:+44 28 3025 2086,"http://www.facebook.com/sapori.italiani.35"",""email"":""SPORI.ITALIANI@YAHOO.IT",bubble_45,bubble_45,bubble_40,bubble_40,203,47,17.0,16.0,34.0,"{'English (310)', 'Italian (6)', 'All languages', 'Portuguese (1)'}",ALL
2170,g209938-d9761457,['https://www.tripadvisor.com/Restaurant_Review-g209938-d9761457-Reviews-La_Dolce_Vita_Pizza_Burger_Bar-Newry_County_Down_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newry', 'Newry Restaurants', 'La Dolce Vita Pizza Burger Bar']",La Dolce Vita Pizza Burger Bar, Claimed,4.0,"September 17, 2023","2 O'Hagan Street, Newry BT34 1AP Northern Ireland",54.174236,-6.338912,#33 of 80 Restaurants in Newry,#33 of 80 Restaurants in Newry,"['$$ - $$$', 'Italian', 'Pizza', 'Vegetarian Friendly']",(69),,,,"Pizza, Italian","Dinner, Lunch","Vegetarian Friendly, Gluten Free Options","['Seating', 'Reservations', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service']", Closed now:  See all hours,tel:+44 28 3025 0340,"http://www.facebook.com/ladolcevitapizzaandburgerbar/"",""email"":""info@ladolcevitapizzeria.com",bubble_45,bubble_40,bubble_40,,36,11,7.0,5.0,10.0,"{'All languages', 'English (69)'}",ALL
2171,g209938-d9767847,['https://www.tripadvisor.com/Restaurant_Review-g209938-d9767847-Reviews-Greenbank_Restaurant_Take_Away-Newry_County_Down_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newry', 'Newry Restaurants', 'Greenbank Restaurant & Take Away']",Greenbank Restaurant & Take Away, Claimed,4.0,"November 12, 2016","Warrenpoint Road Unit 4, Greenbank Service Station, Newry BT34 2PF Northern Ireland",54.16503,-6.333427,#58 of 80 Restaurants in Newry,#58 of 80 Restaurants in Newry,['$$ - $$$'],(4),,,,,"Breakfast, Lunch, Dinner",,"Takeout, Reservations, Seating, Parking Available, Free off-street parking, Wheelchair Accessible, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards", Closed now:  See all hours,tel:+44 28 3025 0000,"http://www.facebook.com/twochefsgreenbank/"",""email"":""greenbankchefs@gmail.com",,,,,3,0,0.0,0.0,1.0,"{'All languages', 'English (4)'}",ALL
2172,g209938-d9777630,['https://www.tripadvisor.com/Restaurant_Review-g209938-d9777630-Reviews-Finegan_Son-Newry_County_Down_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newry', 'Newry Restaurants', 'Finegan & Son']",Finegan & Son, Claimed,4.0,"September 13, 2023","9 Kildare Street, Newry BT34 1DQ Northern Ireland",54.177467,-6.336114,#3 of 14 Coffee & Tea in Newry,#3 of 14 Coffee & Tea in Newry,"['$$ - $$$', 'Cafe', 'Vegetarian Friendly', 'Vegan Options']",(83),,,,Cafe,"Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Takeout', 'Seating', 'Wheelchair Accessible', 'Reservations']", Closed now:  See all hours,tel:+44 7714 290002,"https://www.facebook.com/fineganandson"",""email"":""fineganandson@gmail.com",bubble_45,bubble_40,bubble_40,,52,12,9.0,3.0,7.0,"{'German (1)', 'All languages', 'English (82)'}",ALL
2173,g209938-d9865125,['https://www.tripadvisor.com/Restaurant_Review-g209938-d9865125-Reviews-The_Merchant_Bistro_Cafe-Newry_County_Down_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newry', 'Newry Restaurants', 'The Merchant Bistro & Cafe']",The Merchant Bistro & Cafe, Claimed,3.5,"March 9, 2022","2 Canal Quay, Newry BT35 6BP Northern Ireland",54.17891,-6.337548,#53 of 80 Restaurants in Newry,#10 of 13 European in Newry,"['$', 'Chinese', 'European']",(8),,,₪16 - ₪36,"European, Chinese","Brunch, Drinks, Breakfast, Lunch",,"['Takeout', 'Private Dining', 'Seating', 'Parking Available', 'Wheelchair Accessible', 'Digital Payments', 'Free Wifi', 'Accepts Credit Cards', 'Reservations']", Closed now:  See all hours,tel:+44 28 3016 2263,"http://themerchantcafebistro.com/"",""email"":""mertchantorders@hotmail.com",,,,,3,2,1.0,1.0,1.0,"{'English (8)', 'All languages'}",ALL
2174,g209943-d10077270,['https://www.tripadvisor.com/Restaurant_Review-g209943-d10077270-Reviews-Braeside_Bar_Iris-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Braeside Bar Iris']",Braeside Bar Iris, Claimed,4.5,"May 2, 2021","221 Orritor Road, Cookstown BT80 9NB Northern Ireland",54.657272,-6.803628,#5 of 27 Restaurants in Cookstown,#5 of 12 British in Cookstown,"['$$ - $$$', 'British', 'Vegetarian Friendly', 'Vegan Options']",(34),,,,British,"Dinner, Lunch","Vegetarian Friendly, Vegan Options","['Takeout', 'Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service']", Closed now:  See all hours,tel:+44 28 8676 2664,https://www.facebook.com/braesidebar/,bubble_45,bubble_50,bubble_45,,26,5,2.0,1.0,0.0,"{'All languages', 'English (34)'}",ALL
2175,g209943-d10467916,['https://www.tripadvisor.com/Restaurant_Review-g209943-d10467916-Reviews-Herrons_Country_Fried_Chicken-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Herrons Country Fried Chicken']",Herrons Country Fried Chicken, Unclaimed,1.5,"November 6, 2019","21 Oldtown Street, Cookstown BT80 8EE Northern Ireland",54.64898,-6.74511,#25 of 27 Restaurants in Cookstown,#8 of 8 Irish in Cookstown,['Irish'],(2),,,,Irish,"Lunch, Dinner",,[], Closed now:  See all hours,tel:+44 28 8676 2311,"http://www.herronscfc.com/"",""email"":""info@herronscfc.com",,,,,0,0,0.0,1.0,1.0,"{'All languages', 'English (2)'}",ALL
2176,g209943-d11915269,['https://www.tripadvisor.com/Restaurant_Review-g209943-d11915269-Reviews-Cookstown_Cafe-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Cookstown Cafe']",Cookstown Cafe, Unclaimed,4.5,"August 11, 2023","19 William Street, Cookstown BT80 8AX Northern Ireland",54.64785,-6.74586,#11 of 27 Restaurants in Cookstown,#4 of 9 Cafe in Cookstown,"['Cafe', 'Vegetarian Friendly']",(18),,,,Cafe,"Breakfast, Brunch, Lunch, Dinner",Vegetarian Friendly,"['Takeout', 'Seating', 'Wheelchair Accessible', 'Table Service']",+ Add hours,tel:+44 28 8676 7809,https://www.facebook.com/Cookstown-Cafe-168232779894925/,,,,,13,3,1.0,1.0,0.0,"{'English (18)', 'All languages'}",ALL
2177,g209943-d12227412,['https://www.tripadvisor.com/Restaurants-g209943-Cookstown_County_Tyrone_Northern_Ireland.html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,g209943-d12599917,['https://www.tripadvisor.com/Restaurant_Review-g209943-d12599917-Reviews-District_80-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'District 80']",District 80, Claimed,4.5,"December 1, 2021","4 Oldtown Street, Cookstown BT80 8EF Northern Ireland",54.648808,-6.745998,#1 of 27 Restaurants in Cookstown,#1 of 8 Irish in Cookstown,"['$$ - $$$', 'Irish', 'European', 'British']",(103),,,,"European, Irish, British","Lunch, Dinner","Vegetarian Friendly, Vegan Options, Gluten Free Options","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Full Bar', 'Table Service', 'Serves Alcohol']", Closed now:  See all hours,tel:+44 28 8675 8111,http://www.district80.co.uk/menus.html,bubble_50,bubble_50,bubble_50,,79,16,6.0,0.0,2.0,"{'English (102)', 'All languages', 'German (1)'}",ALL
2179,g209943-d12874032,['https://www.tripadvisor.com/Restaurant_Review-g209943-d12874032-Reviews-Glengary-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Glengary']",Glengary, Unclaimed,3.0,"March 27, 2018","11 Oldtown Street, Cookstown BT80 8EE Northern Ireland",54.64873,-6.74505,#24 of 27 Restaurants in Cookstown,#24 of 27 Restaurants in Cookstown,['Fast Food'],(3),,,,Fast Food,[],,[],+ Add hours,tel:+44 28 8676 9135,,,,,,1,0,1.0,0.0,1.0,"{'All languages', 'English (3)'}",ALL
2180,g209943-d13955870,['https://www.tripadvisor.com/Restaurant_Review-g209943-d13955870-Reviews-Ground_Espresso_Bar-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Ground Espresso Bar']",Ground Espresso Bar, Unclaimed,3.5,"June 7, 2022","11-13 James Street, Cookstown BT80 8AA Northern Ireland",54.64648,-6.74556,#1 of 2 Coffee & Tea in Cookstown,#1 of 2 Coffee & Tea in Cookstown,"['$$ - $$$', 'Dessert', 'Cafe']",(7),,,,Cafe,[],,[],+ Add hours,tel:+44 28 8676 1941,https://groundcoffee.net/,,,,,2,2,2.0,0.0,1.0,"{'English (7)', 'All languages'}",ALL
2181,g209943-d13987936,['https://www.tripadvisor.com/Restaurant_Review-g209943-d13987936-Reviews-The_Granary-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'The Granary']",The Granary - CLOSED, Unclaimed,5.0,"April 14, 2022","50 James Street, Cookstown BT80 8LT Northern Ireland",54.64517,-6.74451,,,,(4),,,,,"Breakfast, Lunch",,[],,tel:+44 28 8676 9477,https://www.facebook.com/thegranarycookstown/,,,,,4,0,0.0,0.0,0.0,"{'All languages', 'English (4)'}",ALL
2182,g209943-d14145114,['https://www.tripadvisor.com/Restaurant_Review-g209943-d14145114-Reviews-PG_Chips-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'PG Chips']",PG Chips, Unclaimed,2.5,"April 6, 2023","Westland Rd South Cookstown Unit 4, Cookstown BT80 8XQ Northern Ireland",54.639328,-6.754599,#26 of 27 Restaurants in Cookstown,#12 of 12 British in Cookstown,['British'],(10),,,,British,"Lunch, Dinner",,[], Closed now:  See all hours,,http://www.pg-chips.com/,,,,,2,1,0.0,2.0,5.0,"{'English (10)', 'All languages'}",ALL
2183,g209943-d1439558,['https://www.tripadvisor.com/Restaurant_Review-g209943-d1439558-Reviews-Hanover_House-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Hanover House']",Hanover House, Claimed,4.0,"November 12, 2019","24 Hanover Square Coagh, Cookstown BT80 0EF Northern Ireland",54.648693,-6.620679,#14 of 27 Restaurants in Cookstown,#8 of 12 British in Cookstown,"['$$ - $$$', 'Irish', 'Bar', 'British']",(75),,,₪24 - ₪112,"Bar, British, Irish","['Breakfast', 'Late Night']",Vegetarian Friendly,"['Takeout', 'Reservations', 'Buffet', 'Seating', 'Parking Available', 'Street Parking', 'Free off-street parking', 'Highchairs Available', 'Wheelchair Accessible', 'Accepts Mastercard', 'Accepts Visa', 'Free Wifi', 'Outdoor Seating', 'Validated Parking', 'Serves Alcohol', 'Table Service']",+ Add hours,tel:+44 28 8673 7530,"http://www.hanoverhousecoagh.co.uk/"",""email"":""hanover.house@btinternet.com",bubble_40,bubble_40,bubble_40,bubble_45,41,8,5.0,11.0,10.0,"{'English (75)', 'All languages'}",ALL
2184,g209943-d14961148,['https://www.tripadvisor.com/Restaurant_Review-g209943-d14961148-Reviews-Porto_Cafe-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Porto Cafe']",Porto Cafe, Claimed,5.0,"September 22, 2018","41A Molesworth, Cookstown BT80 8NX Northern Ireland",54.64591,-6.74252,#18 of 27 Restaurants in Cookstown,#10 of 12 British in Cookstown,"['Cafe', 'European', 'British', 'Portuguese']",(4),,,,"Cafe, European, British, Portuguese",[],,[],+ Add hours,tel:+44 28 8623 8140,https://www.facebook.com/PortoCafeCookstown/,,,,,3,1,0.0,0.0,0.0,"{'All languages', 'English (4)'}",ALL
2185,g209943-d1515939,['https://www.tripadvisor.com/Restaurant_Review-g209943-d1515939-Reviews-Windsor_Restaurant-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Windsor Restaurant']",Windsor Restaurant, Claimed,4.5,"March 12, 2020","Coagh Street Royal Hotel, Cookstown BT80 8NG Northern Ireland",54.64849,-6.743455,#7 of 27 Restaurants in Cookstown,#7 of 27 Restaurants in Cookstown,"['$$ - $$$', 'Irish', 'British', 'Vegetarian Friendly']",(52),,,,"Irish, British","Lunch, Dinner","Vegetarian Friendly, Gluten Free Options","['Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Free Wifi', 'Table Service']", Closed now:  See all hours,tel:+44 28 8676 2224,"http://www.theroyal-hotel.com/dining"",""email"":""info@theroyal-hotel.com",bubble_45,bubble_45,bubble_45,,35,9,1.0,5.0,2.0,"{'English (50)', 'All languages', 'Dutch (1)', 'French (1)'}",ALL
2186,g209943-d15750174,['https://www.tripadvisor.com/Restaurant_Review-g209943-d15750174-Reviews-Dunleath_Bistro-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Dunleath Bistro']",Dunleath Bistro, Unclaimed,5.0,"March 6, 2023","58 Church Street, Cookstown BT80 8HY Northern Ireland",54.63794,-6.74353,#16 of 27 Restaurants in Cookstown,#3 of 4 European in Cookstown,"['$$ - $$$', 'Chinese', 'Irish', 'European']",(4),,,₪15 - ₪92,"Chinese, Irish, European, Asian, Pub, Gastropub","Lunch, Dinner",,[], Closed now:  See all hours,tel:+44 28 8676 3344,,,,,,4,0,0.0,0.0,0.0,"{'All languages', 'English (4)'}",ALL
2187,g209943-d15774617,['https://www.tripadvisor.com/Restaurant_Review-g209943-d15774617-Reviews-Pizzarack_Cookstown-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Pizzarack Cookstown']",Pizzarack Cookstown, Unclaimed,,,"19 Oldtown Street, Cookstown BT80 8EE Northern Ireland",54.649014,-6.745293,,,"['$$ - $$$', 'Pizza']",,,,₪15 - ₪63,Pizza,Dinner,,[], Closed now:  See all hours,tel:+44 28 8676 1765,,,,,,0,0,0.0,0.0,0.0,,
2188,g209943-d17830587,['https://www.tripadvisor.com/Restaurant_Review-g209943-d17830587-Reviews-Domino_s_Pizza_Cookstown-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', ""Domino's Pizza - Cookstown""]",Domino's Pizza - Cookstown, Unclaimed,,,"33 William Street, Cookstown BT80 8AX Northern Ireland",54.64738,-6.745584,,,,,,,,,"Lunch, Dinner",,[], Closed now:  See all hours,tel:+44 28 8676 1116,https://www.dominos.co.uk/pizza-near-me/cookstown/33-william-street?utm_source=extended_network&utm_medium=yext&y_source=1_MTIxMzc2NjAtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,0,0,0.0,0.0,0.0,,
2189,g209943-d20041901,['https://www.tripadvisor.com/Restaurant_Review-g209943-d20041901-Reviews-Subway-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Subway']",Subway - CLOSED, Unclaimed,,,"1 William Street, Cookstown BT80 8AX Northern Ireland",54.648296,-6.745597,,,,(0),,,,,"Breakfast, Lunch, Dinner",,[],,tel:+44 28 8676 6822,https://restaurants.subway.com/united-kingdom/ni/cookstown/1-william-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=35627&utm_campaign=evergreen-2020&y_source=1_MTQ5MjY3NDAtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,,,,0,0,0.0,0.0,0.0,,
2190,g209943-d21226254,['https://www.tripadvisor.com/Restaurant_Review-g209943-d21226254-Reviews-Emilys_Coffee_Bar-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Emilys Coffee Bar']",Emilys Coffee Bar, Unclaimed,4.0,"January 9, 2023","18 Sweep Road, Cookstown BT80 8JW Northern Ireland",54.63328,-6.7462,#21 of 27 Restaurants in Cookstown,#7 of 9 Cafe in Cookstown,['Cafe'],(3),,,,Cafe,[],,[],+ Add hours,tel:+44 28 8675 7486,http://www.turkingtons.co.uk,,,,,2,0,0.0,1.0,0.0,"{'All languages', 'English (3)'}",ALL
2191,g209943-d23032651,['https://www.tripadvisor.com/Restaurant_Review-g209943-d23032651-Reviews-Tim_Horton-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Tim Horton']",Tim Horton, Unclaimed,1.5,"July 19, 2023","45 Killymoon Street, Cookstown BT80 8JZ Northern Ireland",54.63422,-6.74389,#27 of 27 Restaurants in Cookstown,#1 of 1 Canadian in Cookstown,"['$$ - $$$', 'Quick Bites', 'Fast Food', 'Canadian']",(13),,,,"Canadian, Fast Food",[],,[],+ Add hours,tel:+44 7542 648700,http://www.timhortons.co.uk/find-a-tims.php,,,,,1,0,0.0,1.0,11.0,"{'All languages', 'English (13)'}",ALL
2192,g209943-d23151208,['https://www.tripadvisor.com/Restaurant_Review-g209943-d23151208-Reviews-Seed-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Seed']",Seed - CLOSED, Claimed,5.0,"January 4, 2022","9A Burn Road, Cookstown BT80 8DJ Northern Ireland",54.647053,-6.74733,,,"['$', 'Cafe', 'Fast Food', 'Healthy']",(2),,,₪24 - ₪34,"Fast Food, Cafe, Healthy, Street Food","Breakfast, Lunch, Dinner, Brunch",,"['Takeout', 'Outdoor Seating', 'Seating', 'Parking Available', 'Wheelchair Accessible', 'Gift Cards Available']",,,http://www.eatseed.co.uk,,,,,2,0,0.0,0.0,0.0,"{'All languages', 'English (2)'}",ALL
2193,g209943-d2324003,['https://www.tripadvisor.com/Restaurant_Review-g209943-d2324003-Reviews-The_Cellar_bar-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'The Cellar bar']",The Cellar bar, Claimed,4.5,"January 29, 2023","Glenavon Hotel Omagh Road, Cookstown BT80 8JQ Northern Ireland",54.633877,-6.751711,#8 of 27 Restaurants in Cookstown,#5 of 8 Irish in Cookstown,"['$$ - $$$', 'Irish']",(34),,,,Irish,"Dinner, Drinks, Breakfast, Lunch",,"Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service", Open now: 07:00 AM - 9:30 PM,tel:+44 28 8676 4949,"http://www.glenavonhotel.co.uk/cellar.php"",""email"":""info@glenavonhotel.co.uk",bubble_35,bubble_35,bubble_35,bubble_35,22,5,2.0,4.0,1.0,"{'German (1)', 'All languages', 'English (32)', 'French (1)'}",ALL
2194,g209943-d2555526,['https://www.tripadvisor.com/Restaurants-g209943-Cookstown_County_Tyrone_Northern_Ireland.html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,g209943-d2722300,['https://www.tripadvisor.com/Restaurant_Review-g209943-d2722300-Reviews-Villa_Vinci-Cookstown_County_Tyrone_Northern_Ireland.html'],"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Tyrone', 'Cookstown', 'Cookstown Restaurants', 'Villa Vinci']",Villa Vinci, Claimed,4.0,"October 7, 2023","44 Loy Street, Cookstown BT80 8PE Northern Ireland",54.64296,-6.74423,#2 of 27 Restaurants in Cookstown,#2 of 27 Restaurants in Cookstown,"['$$ - $$$', 'Italian', 'Pizza', 'Mediterranean']",(187),,,,"Italian, Pizza, Mediterranean, European","Dinner, Lunch, Late Night","Vegetarian Friendly, Gluten Free Options, Vegan Options","['Takeout', 'Reservations', 'Seating', 'Highchairs Available', 'Wheelchair Accessible', 'Serves Alcohol', 'Table Service', 'Full Bar']", Closed now:  See all hours,tel:+44 28 8675 7070,http://villavincicookstown.com/,bubble_45,bubble_45,bubble_40,bubble_45,99,40,24.0,12.0,12.0,"{'German (1)', 'English (184)', 'All languages', 'Italian (2)'}",ALL
2196,g209943-d3168494,['https://www.tripadvisor.com/Restaurants-g209943-Cookstown_County_Tyrone_Northern_Ireland.html'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
