id,country_region,rest_name,is_claimed,rating,last_review,address,latitude,longitude,popularity_top,popularity_detailed,n_reviews,travellers_choice,michelin,price_range,cuisines,meal_types,special_diets,features,working_hours,telephone,food_rating,service_rating,value_rating,atmosphere_rating,traveller_rating_5,traveller_rating_4,traveller_rating_3,traveller_rating_2,traveller_rating_1,all_languages,id_destination,status,price_category,top_tags,English,non-English,local,type,website,last_update,facebook_text,description,fb_last_update_year,website_type,website_status,fb_rating,fb_reviews,fb_followers,rand,Open-closed,Comment
g189908-d804177,"['Europe', 'Finland', 'Northern Savonia', 'Kuopio', 'Kuopio Restaurants', 'Thai restaurant']",Thai restaurant,Unclaimed,4,"November 18, 2021","Kaesityoekatu 35, Kuopio 70100 Finland",62.894405,27.680674,#31 of 92 Restaurants in Kuopio,#2 of 2 Thai in Kuopio,31,0,0,,"Asian, Thai","Lunch, Dinner",Vegetarian Friendly,"Takeout, Delivery, Reservations, Seating, Table Service",True,True,35,25,35,25,7,16,4,3,1,"Swedish (1), Finnish (10), Chinese (Sim.) (1), English (18), German (1)",g189908-d804177,in rating,$$ - $$$,"Asian, Thai, Vegetarian Friendly",18,13,10,Restaurants,https://www.facebook.com/SiamThaiRavintolaKuopio,,,,0,facebook,unavailable,,,0,0.2443326509092,,
g982822-d12323043,"['Europe', 'Slovakia', 'Presov Region', 'Strbske Pleso', 'Strbske Pleso Restaurants', 'Caffe Crepes']",Caffe Crepes,Unclaimed,4.5,"April 27, 2021","Szentivanyho 4078/11, Strbske Pleso 059 38 Slovakia",49.119167,20.063108,#1 of 1 Coffee & Tea in Strbske Pleso,#1 of 1 Coffee & Tea in Strbske Pleso,54,0,,,Cafe,"Breakfast, Brunch",,"Takeout, Wheelchair Accessible, Seating, Table Service",False,False,45,45,45,,38,6,4,4,2,"Czech (9), Polish (1), English (24), Slovak (17), German (3)",g982822-d12323043,in rating,$$ - $$$,"Dessert, Cafe",24,30,17,Coffee & Tea,http://cs-cz.facebook.com/CrepesCaffe,,no_posts,"About
See all
0 people follow this
+421 917 631 208
some@email.com
Creperie · Cafe · Cupcake Shop",0,facebook,online,,,0,0.85752475191839,,
g274927-d2239951,"['Europe', 'Slovakia', 'Kosice Region', 'Kosice', 'Kosice Restaurants', 'Bamboo Sushi and Grill Bar']",Bamboo Sushi and Grill Bar,Unclaimed,3.5,"August 16, 2021","Hlavna 78, Kosice 04001 Slovakia",48.72345,21.25611,#81 of 229 Restaurants in Kosice,#6 of 7 Japanese in Kosice,50,0,,,"Asian, Japanese, Sushi","Lunch, Dinner",Vegetarian Friendly,"Takeout, Reservations, Seating, Serves Alcohol, Table Service",True,True,40,30,35,35,13,12,14,8,3,"Slovak (10), Japanese (3), Italian (1), Spanish (1), Serbian (1), French (2), English (30), Norwegian (2)",g274927-d2239951,in rating,$$ - $$$,"Japanese, Sushi, Asian",30,20,10,Restaurants,,,,,0,no_website,no_website,,,0,0.725674289045855,,
g274924-d697351,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Staroslovenska Krcma']",Staroslovenska Krcma,Unclaimed,2.5,"September 4, 2020","14-16 Michalska, Bratislava 800 00 Slovakia",48.14547,17.10684,"#1,003 of 1,028 Restaurants in Bratislava",#383 of 394 European in Bratislava,77,0,,,"European, Eastern European",,,"Seating, Serves Alcohol, Reservations, Table Service",False,True,25,25,20,30,10,9,16,17,25,"Polish (2), German (8), Italian (7), Dutch (1), English (39), Portuguese (2), Spanish (4), Japanese (1), Czech (2), Russian (7), Slovak (1), French (3)",g274924-d697351,in rating,$$ - $$$,"European, Eastern European",39,38,1,Restaurants,http://www.staroslovenskakrcma.sk/kontakt.php?lang=en,,,,0,non-facebook,unavailable,,,0,0.444476342527196,,
g274931-d9861359,"['Europe', 'Slovakia', 'Zilina Region', 'Martin', 'Martin Restaurants', 'Cary-Mary']",Cary-Mary,Claimed,4.5,"May 7, 2021","Namestie Svetozara Hurbana Vajanskeho 3, Martin 03601 Slovakia",49.0676,18.925884,#3 of 32 Restaurants in Martin,#2 of 9 Cafe in Martin,45,0,,,"Cafe, European","Breakfast, Lunch, Dinner, Brunch",,"Seating, Wheelchair Accessible, Reservations, Table Service",True,True,45,45,40,,24,16,4,1,0,"Polish (2), Norwegian (1), Slovak (26), Czech (1), Italian (1), Serbian (1), English (13)",g274931-d9861359,in rating,$$ - $$$,"Cafe, European",13,32,26,Restaurants,http://www.cary-mary.com/,,,,0,non-facebook,unavailable,,,0,0.0976253633853048,,
g209952-d6277201,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', ""Dawson's Bistro""]",Dawson's Bistro,Claimed,4,"September 12, 2021","41 Magheraboy Road, Portrush BT56 8NX Northern Ireland",55.186844,-6.655811,#15 of 39 Restaurants in Portrush,#7 of 11 Bar in Portrush,66,0,0,?49 - ?122,"Irish, Bar, British, Grill","Dinner, Lunch, Drinks",,"Reservations, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Outdoor Seating, Accepts Credit Cards, Family style, Non-smoking restaurants",True,True,45,45,40,40,36,16,7,3,4,English (66),g209952-d6277201,in rating,$$ - $$$,"Irish, Bar, British",66,0,66,Restaurants,http://www.magherabuoy.co.uk/the-bistro/,,,,0,non-facebook,unavailable,,,0,0.704608358209953,,
g499087-d3570668,"['Europe', 'Bulgaria', 'Varna Province', 'Golden Sands', 'Golden Sands Restaurants', 'Restaurant Exotic']",Restaurant Exotic,Claimed,4,"August 11, 2021","Golden sands, Varna 9007 hotel Ambassador Golden Sands, Golden Sands 9007 Bulgaria",43.27785,28.04191,#11 of 41 Restaurants in Golden Sands,#5 of 13 Mediterranean in Golden Sands,146,0,,?8 - ?51,"Steakhouse, Mediterranean, Seafood, European","Breakfast, Lunch, Drinks, Dinner, Late Night",Vegetarian Friendly,"Delivery, Wheelchair Accessible, Outdoor Seating, Street Parking, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Discover, Table Service, Seating, Parking Available, Validated Parking, Valet Parking, Television, Highchairs Available, Full Bar",True,True,40,45,45,45,76,28,21,8,13,"French (2), Arabic (1), Danish (3), Polish (2), Italian (1), Hebrew (1), Russian (89), German (4), English (42), Dutch (1)",g499087-d3570668,in rating,$$ - $$$,"Steakhouse, Seafood, Mediterranean",42,104,0,Restaurants,,,,,0,no_website,no_website,,,0,0.430924011161551,,
g499086-d8865823,"['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'Serbian Grill']",Serbian Grill,Unclaimed,2.5,"August 15, 2021","Hotel Nobel, Sunny Beach Bulgaria",42.670986,27.708332,#169 of 180 Restaurants in Sunny Beach,#169 of 180 Restaurants in Sunny Beach,34,0,,,,,,"Seating, Table Service, Reservations, Serves Alcohol",False,False,30,30,30,,6,6,3,8,11,"Turkish (2), Norwegian (1), Italian (1), German (1), Russian (4), English (20), French (1), Dutch (1), Polish (3)",g499086-d8865823,in rating,$$ - $$$,,20,14,0,Restaurants,,,,,0,no_website,no_website,,,0,0.412684094393626,,
g675047-d8114888,"['Europe', 'Slovakia', 'Zilina Region', 'Ruzomberok', 'Ruzomberok Restaurants', 'Motel Vlci Dvor']",Motel Vl?í Dvor,Unclaimed,2.5,"August 8, 2020","Korytnická 387/47, Ruzomberok 034 03 Slovakia",49.021915,19.292418,#20 of 23 Restaurants in Ruzomberok,#1 of 1 Slovenian in Ruzomberok,56,0,,,"European, Slovenian","Lunch, Dinner",,"Reservations, Accepts Mastercard, Accepts Visa",False,True,25,25,20,,11,7,11,6,21,"Polish (2), English (4), Czech (5), Slovak (39), Japanese (1), Russian (5)",g675047-d8114888,in rating,$$ - $$$,"European, Slovenian",4,52,39,Restaurants,https://www.facebook.com/vlcidvor/,"January 18, 2017",,"Intro
Page · Restaurant
some@email.com
Rating · 3.7 (12 Reviews)",2017,facebook,online,3.7,12,46,0.0771673845592886,,
g774928-d6795961,"['Europe', 'Finland', 'Lapland', 'Karigasniemi', 'Karigasniemi Restaurants', 'Kalastaja Majatalo']",Kalastaja Majatalo,Unclaimed,4,"July 26, 2019","Ylaetenontie 32, Karigasniemi 99950 Finland",69.39988,25.85165,#1 of 3 Restaurants in Karigasniemi,#1 of 2 Scandinavian in Karigasniemi,32,0,0,,"Scandinavian, European","Lunch, Dinner",Vegetarian Friendly,"Reservations, Seating, Table Service",False,True,40,40,40,,10,12,8,1,1,"Swedish (1), Finnish (8), English (9), Norwegian (4), German (1), Italian (8), Danish (1)",g774928-d6795961,in rating,$$ - $$$,"European, Scandinavian, Vegetarian Friendly",9,23,8,Restaurants,http://www.hansabar.fi/fi/,,,,0,non-facebook,unavailable,,,0,0.990657162619755,,
g274924-d5973021,"['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Giraffe Restaurant & Lounge']",Giraffe Restaurant & Lounge,Claimed,4,"April 18, 2016","Rybarska Brana 2, Bratislava 811 01 Slovakia",48.14324,17.108397,"#147 of 1,028 Restaurants in Bratislava",#29 of 138 Pub in Bratislava,88,0,,?13 - ?76,Pub,"Lunch, Dinner, Late Night",,"Seating, Reservations, Serves Alcohol, Full Bar, Table Service",True,True,40,40,40,45,40,30,11,2,5,"Portuguese (1), Italian (10), Polish (1), Swedish (2), Dutch (1), Greek (1), Indonesian (1), Spanish (3), Russian (5), Turkish (1), Slovak (2), English (55), French (2), German (3)",g274924-d5973021,in rating,$$ - $$$,Pub,55,33,2,Restaurants,,,,,0,no_website,no_website,,,0,0.141646818025038,,
g186470-d7733774,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', ""Benny's Bistro""]",Benny's Bistro,Unclaimed,2.5,"August 30, 2019","Boucher Retail Park 20 Boucher Crescent Boucher Crescent, Belfast BT12 6HU Northern Ireland",54.581493,-5.964824,#649 of 689 Restaurants in Belfast,#263 of 272 British in Belfast,34,0,0,,"Cafe, British","Breakfast, Lunch",,"Seating, Takeout",False,True,30,30,30,,5,8,3,5,13,English (34),g186470-d7733774,in rating,$,"Cafe, British",34,0,34,Restaurants,http://www.bennysbistro.co.uk/,,,,0,non-facebook,unavailable,,,0,0.434972873656079,,
g189934-d779202,"['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Namaskaar']",Namaskaar,Unclaimed,3,"April 1, 2018","Bulevardi 6A, Helsinki 00120 Finland",60.16579,24.94236,"#1,039 of 1,407 Restaurants in Helsinki",#28 of 34 Indian in Helsinki,58,0,0,?89 - ?118,Indian,"Lunch, Dinner",Vegetarian Friendly,"Seating, Table Service",True,True,30,30,30,30,6,15,22,9,6,"Finnish (3), Russian (1), Italian (1), English (53)",g189934-d779202,in rating,$$ - $$$,"Indian, Vegetarian Friendly",53,5,3,Restaurants,,,,,0,no_website,no_website,,,0,0.0336285636294633,,
g294452-d15087822,"['Europe', 'Bulgaria', 'Sofia Region', 'Sofia', 'Sofia Restaurants', 'IL Siciliano Prive (Sofia)']",IL Siciliano Privé (Sofia),Claimed,4,"November 21, 2021","Ariana lake Borisova gradina, Sofia 1000 Bulgaria",42.68954,23.336897,"#222 of 1,226 Restaurants in Sofia",#58 of 187 Mediterranean in Sofia,114,0,,?40 - ?398,"Italian, Pizza, Seafood, Mediterranean, European","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options","Reservations, Seating, Serves Alcohol, Accepts Credit Cards, Table Service, Delivery, Takeout, Street Parking, Free off-street parking, Television, Full Bar, Digital Payments, Free Wifi",True,True,35,35,30,,73,7,1,10,23,"French (2), Italian (4), German (1), Russian (1), Greek (2), Hebrew (1), Serbian (1), English (102)",g294452-d15087822,in rating,$$$$,"Italian, Pizza, Seafood",102,12,0,Restaurants,http://www.ilsiciliano.eu,,,,0,non-facebook,unavailable,,,0,0.579700652509928,,
g499086-d8375446,"['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'Staropramen']",Staropramen,Unclaimed,4,"September 25, 2019","Tulip 1 Star, Sunny Beach Bulgaria",42.692333,27.7125,#73 of 180 Restaurants in Sunny Beach,#52 of 89 European in Sunny Beach,49,0,,,"Bar, Steakhouse, European, Pub","Dinner, Breakfast, Lunch",Vegetarian Friendly,"Reservations, Outdoor Seating, Seating, Highchairs Available, Table Service, Serves Alcohol",False,True,40,40,40,,29,7,4,4,5,"French (1), Polish (2), Danish (1), English (40), Russian (3), German (2)",g499086-d8375446,in rating,$$ - $$$,"Steakhouse, Bar, European",40,9,0,Restaurants,http://www.facebook.com/Ginjinha-da-S%C3%A9-225096787682133/,"March 28, 2014",Ginjinha da Sé o 22 de março,"Intro
Page · Cafe
Rua São João da Praça n°3, Alfama, Portugal
+351 965 539 111
some@email.com
Closed now
Outdoor seating
Price Range · $",2014,facebook,online,,,381,0.892168340971693,,
g186470-d2483643,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', ""Zara's""]",Zara's,Claimed,4.5,"October 17, 2019","12C Market Square Antrim, Belfast BT41 4AW Northern Ireland",54.5956,-5.92334,#255 of 689 Restaurants in Belfast,#24 of 41 Indian in Belfast,81,0,0,,"Indian, Asian, Balti","Lunch, Dinner, Late Night",Vegetarian Friendly,"Parking Available, Wheelchair Accessible, Takeout, Reservations, Seating, Free off-street parking, Accepts Mastercard, Accepts Visa, Delivery, Serves Alcohol, Full Bar",True,True,45,45,40,35,55,14,3,5,4,English (81),g186470-d2483643,in rating,$$ - $$$,"Indian, Asian, Balti",81,0,81,Restaurants,http://www.zaraindian-antrim.co.uk/,,,,0,non-facebook,unavailable,,,0,0.730074051767588,,
g186470-d8323537,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'The Coffee Den']",The Coffee Den,Claimed,4.5,"October 26, 2016","4-6 Union Street, Belfast BT1 2JF Northern Ireland",54.604008,-5.931303,#25 of 97 Coffee & Tea in Belfast,#25 of 97 Coffee & Tea in Belfast,44,0,0,,"Cafe, British","Breakfast, Lunch, Dinner",Vegetarian Friendly,"Seating, Takeout, Reservations",True,True,40,45,40,,28,9,2,2,3,English (44),g186470-d8323537,in rating,$,"Cafe, British, Vegetarian Friendly",44,0,44,Coffee & Tea,http://www.facebook.com/The-Coffee-Den-388151528044028/,"July 4, 2021","Hello again...  Here's a little Baby blanket 
.
.
.
.… See more","Intro
Belfast based crocheter. I hope that you enjoy these pics, if anybody is interested in anything then
Page · Gift Shop
Belfast, United Kingdom
Rating · 4.6 (64 Reviews)",2021,facebook,online,4.6,64,936,0.793677414301783,,
g274930-d9980624,"['Europe', 'Slovakia', 'Banska Bystrica Region', 'Lucenec', 'Lucenec Restaurants', 'Flamengo Pattiserie & Gelateria']",Flamengo Pattiserie & Gelateria,Claimed,4.5,"August 19, 2021","T. G. Masaryka 350/16, Lucenec 984 01 Slovakia",48.32927,19.66659,#1 of 1 Bakery in Lucenec,#1 of 1 Bakeries in Lucenec,33,0,,,,,,Takeout,True,True,45,45,40,,21,8,3,1,0,"Norwegian (1), English (4), German (1), Slovak (24), Czech (2), Hungarian (1)",g274930-d9980624,in rating,$$ - $$$,Bakeries,4,29,24,Bakeries,http://www.cukrarenflamengo.sk,,,,0,non-facebook,unavailable,,,0,0.457974975230172,,
g189949-d7810273,"['Europe', 'Finland', 'Southwest Finland', 'Turku', 'Turku Restaurants', 'Mex-Mex Mexican Restaurant']",Mex-Mex Mexican Restaurant,Unclaimed,4.5,"September 26, 2020","Itainen Pitkakatu 30, Turku 20540 Finland",60.44517,22.28037,#34 of 297 Restaurants in Turku,#2 of 9 Mexican in Turku,54,0,0,,Mexican,"Lunch, Dinner",Vegetarian Friendly,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service, Takeout",True,True,45,45,45,,31,16,4,2,1,"English (32), Swedish (2), Spanish (1), Finnish (19)",g189949-d7810273,in rating,$,"Mexican, Vegetarian Friendly",32,22,19,Restaurants,http://www.mex-mex.fi/,,,,0,non-facebook,unavailable,,,0,0.792983740800992,,
g186470-d7350397,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Eats Fish & Chips Takeaway']",Eats Fish & Chips Takeaway,Unclaimed,3.5,"April 11, 2021","A1 Kingsway Unit 1 Kingsway Shopping Centre, Belfast BT17 9NP Northern Ireland",54.55492,-5.99486,#128 of 172 Quick Bites in Belfast,#128 of 172 Quick Bites in Belfast,33,0,0,,Fast Food,"Lunch, Breakfast",,"Takeout, Wheelchair Accessible",True,True,45,45,45,,15,4,2,2,10,English (33),g186470-d7350397,in rating,$,"Quick Bites, Fast Food",33,0,33,Quick Bites,,,,,0,no_website,no_website,,,0,0.550494282273576,,
g303647-d2009889,"['Europe', 'Bulgaria', 'Sofia Region', 'Borovets', 'Borovets Restaurants', 'The Blue']",The Blue,Claimed,4,"February 11, 2018","Next to Rila Hotel on the street going uphill, Borovets Bulgaria",43.32251,23.17384,#40 of 58 Restaurants in Borovets,#27 of 34 European in Borovets,55,0,,,European,"Breakfast, Lunch, Dinner",,"Reservations, Seating, Serves Alcohol, Highchairs Available, Table Service",True,False,40,40,40,40,24,18,4,4,5,"Greek (1), Russian (2), Dutch (1), English (51)",g303647-d2009889,in rating,$$ - $$$,European,51,4,0,Restaurants,,,,,0,no_website,no_website,,,0,0.0895052871201187,,
g186470-d4435902,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'The Everest']",The Everest,Claimed,4,"August 5, 2017","79 Saintfield Road Finaghy, Belfast BT10 0BE Northern Ireland",54.557682,-5.909064,#413 of 689 Restaurants in Belfast,#413 of 689 Restaurants in Belfast,73,0,0,?24 - ?72,Indian,"Dinner, Drinks","Vegetarian Friendly, Vegan Options","Delivery, Takeout, Reservations, Seating, Table Service, BYOB",True,True,45,40,40,40,37,14,5,6,11,English (73),g186470-d4435902,in rating,$$ - $$$,"Indian, Vegetarian Friendly, Vegan Options",73,0,73,Restaurants,http://www.everestbelfast.co.uk/,,,,0,non-facebook,unavailable,,,0,0.321533204056323,,
g226906-d7372511,"['Europe', 'Finland', 'Uusimaa', 'Vantaa', 'Vantaa Restaurants', 'Ravintola Huviretki']",Ravintola Huviretki,Unclaimed,3,"October 2, 2018","Robert Huberin tie 6, Vantaa Finland",60.297417,24.962132,#111 of 166 Restaurants in Vantaa,#111 of 166 Restaurants in Vantaa,31,0,0,,European,Breakfast,,"Seating, Reservations, Table Service",True,True,35,30,30,,3,7,15,3,3,"English (17), Norwegian (1), Dutch (1), Russian (1), Finnish (11)",g226906-d7372511,in rating,$$ - $$$,European,17,14,11,Restaurants,http://www.huviretki.fi,,,,0,non-facebook,unavailable,,,0,0.988511613802984,,
g303648-d10636346,"['Europe', 'Bulgaria', 'Burgas Province', 'Nessebar', 'Nessebar Restaurants', 'Palazzo Pizza Bar & Restaurant']",Palazzo Pizza Bar & Restaurant,Unclaimed,3.5,"September 14, 2019","Strada Vasil Levski, Nessebar 8230 Bulgaria",42.66,27.716322,#101 of 144 Restaurants in Nessebar,#10 of 13 Pizza in Nessebar,30,0,,,"Italian, Pizza","Lunch, Dinner",Vegetarian Friendly,"Takeout, Seating, Table Service, Reservations, Serves Alcohol",False,False,40,35,40,,5,11,6,4,4,"Spanish (1), Czech (1), Swedish (1), Italian (2), Russian (8), English (15), Norwegian (2)",g303648-d10636346,in rating,$$ - $$$,"Italian, Pizza, Vegetarian Friendly",15,15,0,Restaurants,https://www.facebook.com/Palazzo-pizza-bar-restaurant-173452525998193,"July 28, 2019","???????? Palazzo-pizza bar & restorant, ? ???? ???????????, ????????? ??????????, ???????? ???????? ? ?????????? ?????? ?????!","Intro
Page · Italian Restaurant
??. ???? ?????? 27, Nesebar, Bulgaria
+359 89 353 1594
Closed now
Outdoor seating
Price Range · $$
Rating · 3.5 (28 Reviews)",2019,facebook,online,3.5,28,706,0.762435053475201,,
g209956-d8619893,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Coleraine', 'Coleraine Restaurants', 'Gaze']",Gaze,Unclaimed,3,"August 4, 2021","123 Millburn Road Unit 1, Coleraine BT52 1QY Northern Ireland",55.13949,-6.6658,#34 of 44 Restaurants in Coleraine,#7 of 7 Asian in Coleraine,33,0,0,,"Chinese, Asian",,Vegetarian Friendly,"Delivery, Takeout, Wheelchair Accessible",False,True,40,45,45,,12,5,3,3,10,"Portuguese (1), English (32)",g209956-d8619893,in rating,$$ - $$$,"Chinese, Asian, Vegetarian Friendly",32,1,32,Restaurants,,,,,0,no_website,no_website,,,0,0.514888240490109,,
g186470-d12523504,"['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Thai Licious']",Thai Licious,Claimed,4,"March 17, 2019","17 Botanic Avenue, Belfast BT7 1JG Northern Ireland",54.589264,-5.933521,#292 of 689 Restaurants in Belfast,#44 of 102 Asian in Belfast,78,0,0,?24 - ?48,"Asian, Thai","Dinner, Lunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Takeout, Seating, Wheelchair Accessible, Free Wifi, Table Service, Reservations",True,True,40,40,45,,43,16,5,6,8,"English (76), Dutch (1), German (1)",g186470-d12523504,in rating,$$ - $$$,"Asian, Thai, Vegetarian Friendly",76,2,76,Restaurants,http://www.thailiciousni.com,,,,0,non-facebook,unavailable,,,0,0.839415833121166,,
g635769-d7348034,"['Europe', 'Bulgaria', 'Burgas Province', 'Sozopol', 'Sozopol Restaurants', 'Zvezden Rai']",Zvezden Rai,Unclaimed,4,"August 5, 2020","Rila St. 9, Sozopol 8130 Bulgaria",42.22834,27.45271,#36 of 102 Restaurants in Sozopol,#36 of 102 Restaurants in Sozopol,35,0,,,,"Lunch, Dinner, Brunch",Vegetarian Friendly,"Serves Alcohol, Table Service, Seating",False,True,45,45,45,,16,10,6,2,1,"Slovak (1), Czech (1), Swedish (1), English (7), Russian (18), French (1), German (3), Polish (3)",g635769-d7348034,in rating,$$ - $$$,Vegetarian Friendly,7,28,0,Restaurants,http://www.zvezdenrai.com,,,,0,non-facebook,unavailable,,,0,0.164479823317379,,
