"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type","last_update","facebook_text","description","fb_last_update_year","website_type","website_status","fb_rating","fb_reviews","fb_followers","website","rand","Closed-open","comment"
"g616071-d1567955","['Europe', 'Bulgaria', 'Varna Province', 'Varna', 'Varna Restaurants', 'Captain Cook']","Captain Cook","Unclaimed",3.5,"June 14, 2021","Morska Gara, Varna Bulgaria",43.193108,27.921244,"#110 of 294 Restaurants in Varna","#62 of 121 European in Varna",62,0,,,"Seafood, Mediterranean, European","Dinner, Lunch, Late Night",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Free Wifi, Wheelchair Accessible, Table Service","False","True",40,45,40,40,27,14,6,5,10,"Turkish (2), Spanish (1), English (41), Dutch (1), Hebrew (1), Italian (5), French (4), Russian (4), German (3)","g295392-d1567955","in rating","$$$$","Seafood, Mediterranean, European",41,21,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.captaincook.bg/",0.898290516110137,,
"g274924-d3656562","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', 'Richtar Jakub']","Richtár Jakub","Claimed",4.5,"February 15, 2020","Lazaretská 27, Bratislava 811 09 Slovakia",48.15019,17.122744,"#110 of 1,028 Restaurants in Bratislava","#21 of 138 Pub in Bratislava",71,0,,,"Bar, Pub, European, Eastern European","Drinks",,"Seating, Serves Alcohol, Reservations, Table Service","True","True",40,45,45,45,41,23,5,0,2,"English (52), Portuguese (1), Spanish (2), Polish (1), Slovak (4), Czech (1), Russian (5), Finnish (1), Italian (4)","g274924-d3656562","in rating","$","Bar, European, Pub",52,19,4,"Restaurants","October, 2023","K výbornému pivku ponúkame aj niečo fajné pod zub. Príďte ochutnať. Nazdravie!","Intro
www.richtarjakub.sk
Page · Beer Bar
Lazaretská 27, Bratislava, Slovakia
+421 940 272 921
some@email.com
richtarjakub.sk
Closed now
Rating · 4.7 (395 Reviews)",2023,"facebook","online",4.7,395,3200,"https://www.facebook.com/richtarjakub",0.992115809815005,,
"g295392-d3181417","['Europe', 'Bulgaria', 'Varna Province', 'Varna', 'Varna Restaurants', 'Happy Bar & Grill Feliche']","Happy Bar & Grill Feliche","Unclaimed",4.5,"October 29, 2020","Yan Palah str. 10 Trade Center Yan Palah, Varna 9000 Bulgaria",43.22016,27.913948,"#66 of 294 Restaurants in Varna","#14 of 41 International in Varna",30,0,,,"International","Dinner, Breakfast, Lunch, Brunch","Vegetarian Friendly","Takeout, Reservations, Seating, Table Service","False","True",45,45,45,,19,7,2,1,1,"Polish (1), German (1), Swedish (1), English (20), French (1), Dutch (1), Russian (5)","g295392-d3181417","in rating","$$ - $$$","International, Vegetarian Friendly",20,10,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://happy.bg/bg/our_restaurants.html?restaurant=feliche",0.267956936033443,,
"g189925-d4697366","['Europe', 'Finland', 'Kainuu', 'Kajaani', 'Kajaani Restaurants', 'Golden Dragon']","Golden Dragon","Unclaimed",3.5,"April 24, 2021","Kauppakatu 38, Kajaani 87100 Finland",64.22772,27.72701,"#8 of 20 Restaurants in Kajaani","#8 of 20 Restaurants in Kajaani",44,0,0,,"Chinese, Asian","Lunch, Dinner",,"Takeout, Seating, Wheelchair Accessible, Table Service","True","True",35,35,35,,6,17,13,5,3,"English (10), Finnish (32), French (1), Russian (1)","g189925-d4697366","in rating","$$ - $$$","Chinese, Asian",10,34,32,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.goldendragon.fi/",0.208122739335522,,
"g189934-d10428113","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Chalupa Food Machete']","Chalupa Food Machete","Unclaimed",3,"October 23, 2020","Porthaninkatu 3, Helsinki 00530 Finland",60.181713,24.95059,"#114 of 128 Quick Bites in Helsinki","#114 of 128 Quick Bites in Helsinki",42,0,0,,"Mexican, Fast Food","Lunch","Vegetarian Friendly, Vegan Options","Takeout, Seating, Reservations","False","True",30,35,30,,10,10,7,8,7,"Finnish (12), Chinese (Trad.) (2), Russian (1), English (27)","g189934-d10428113","in rating","$","Quick Bites, Mexican, Fast Food",27,15,12,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://chalupa.fi/",0.939219287363812,,
"g189948-d785517","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Cafe Europa']","Cafe Europa","Claimed",4,"July 23, 2020","Aleksanterinkatu 29, Tampere 33100 Finland",61.49743,23.76921,"#13 of 31 Quick Bites in Tampere","#13 of 31 Quick Bites in Tampere",69,0,0,"₪53 - ₪81","Bar, Cafe, European, Pub","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options","Serves Alcohol, Full Bar, Outdoor Seating, Seating, Table Service","True","True",40,40,40,45,22,36,10,1,0,"Spanish (1), English (43), Polish (1), French (1), Finnish (20), Russian (1), Dutch (1), Italian (1)","g189948-d785517","in rating","$$ - $$$","Quick Bites, Bar, Cafe",43,26,20,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://cafeeuropa.fi",0.839338912861422,,
"g274924-d697350","['Europe', 'Slovakia', 'Bratislava Region', 'Bratislava', 'Bratislava Restaurants', ""St Hubert's""]","St Hubert's","Claimed",4.5,"January 1, 2020","Dulovo namestie 1 Hotel Apollo, Bratislava 821 08 Slovakia",48.14974,17.133535,"#121 of 1,028 Restaurants in Bratislava","#121 of 1,028 Restaurants in Bratislava",63,0,,"₪52 - ₪120","Central European, European","Breakfast, Lunch, Dinner",,"Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service","True","True",45,40,45,45,37,17,4,4,1,"Norwegian (1), Russian (4), Italian (11), Slovak (5), French (4), Japanese (1), Greek (2), Serbian (1), Czech (3), English (28), German (3)","g274924-d697350","in rating","$$ - $$$","European, Central European",28,35,5,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.restauraciahubert.sk/",0.116786091588438,,
"g189934-d10066926","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Bumi Pursimiehenkatu']","Bumi Pursimiehenkatu","Claimed",4,"October 18, 2020","Pursimiehenkatu 21, Helsinki 00150 Finland",60.159332,24.937359,"#410 of 1,407 Restaurants in Helsinki","#23 of 47 Fusion in Helsinki",29,0,0,"₪17 - ₪60","Asian, Fusion, Vietnamese, Soups","Lunch, Dinner, Brunch, Drinks","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Seating, Table Service, Delivery","True","True",50,50,50,,19,4,0,4,2,"English (24), Finnish (4), Spanish (1)","g189934-d10066926","in rating","$","Asian, Fusion, Vietnamese",24,5,4,"Restaurants",,,,0,"non-facebook","online",,,0,"http://bumicafe.com/",0.610509526450187,,
"g189934-d1199459","['Europe', 'Finland', 'Uusimaa', 'Helsinki', 'Helsinki Restaurants', 'Leonardo Cafe & Bistro']","Leonardo Cafe & Bistro","Unclaimed",3.5,"March 18, 2020","Kaivokatu 6, Helsinki 00100 Finland",60.170208,24.94161,"#314 of 1,407 Restaurants in Helsinki","#40 of 140 Italian in Helsinki",317,0,0,,"Italian, Pizza, European","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service","True","True",35,35,35,35,48,126,84,33,26,"Spanish (11), German (5), Norwegian (1), Swedish (1), Turkish (1), French (8), Greek (1), Japanese (9), English (164), Chinese (Trad.) (3), Russian (21), Chinese (Sim.) (3), Polish (1), Portuguese (10), Finnish (60), Italian (22)","g189934-d1199459","in rating","$$ - $$$","Italian, Pizza, European",164,157,60,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.leonardobarristorante.fi",0.948678014799953,,
"g189948-d15065858","['Europe', 'Finland', 'Pirkanmaa', 'Tampere', 'Tampere Restaurants', 'Winebridge']","Winebridge","Claimed",4,"December 12, 2020","Hallituskatu 14-16, Tampere 33200 Finland",61.49663,23.75631,"#107 of 403 Restaurants in Tampere","#9 of 19 Wine Bar in Tampere",31,0,0,"₪28 - ₪97","Wine Bar","Dinner, Drinks",,"Reservations, Seating, Serves Alcohol, Table Service, Private Dining, Wheelchair Accessible, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards","True","True",45,45,45,,15,6,5,4,1,"English (11), Finnish (20)","g189948-d15065858","in rating","$$ - $$$","Wine Bar",11,20,20,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.winebridge.fi/",0.285312581807375,,
"g1197185-d6002373","['Europe', 'Finland', 'Lapland', 'Pyhatunturi', 'Pyhatunturi Restaurants', 'Cafe Loimu']","Café Loimu","Claimed",4.5,"November 14, 2021","Luontotie 1, Pyhatunturi 98530 Finland",67.01961,27.2523,"#2 of 10 Restaurants in Pyhatunturi","#2 of 10 Restaurants in Pyhatunturi",48,0,0,,"Scandinavian, Cafe, European","Lunch, Drinks","Vegetarian Friendly, Vegan Options","Wheelchair Accessible, Reservations, Seating","True","True",45,45,40,,21,21,5,1,0,"English (17), Finnish (22), Russian (2), French (5), Spanish (1), German (1)","g1197185-d6002373","in rating","$$ - $$$","Cafe, European, Scandinavian",17,31,22,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.cafeloimu.fi/",0.109851280460134,,
"g295392-d8773658","['Europe', 'Bulgaria', 'Varna Province', 'Varna', 'Varna Restaurants', 'Candles Cafe, Bar and Dinner']","Candles Cafe, Bar and Dinner","Claimed",5,"October 24, 2021","Ulitca Neofit Rilski 11, Varna 9000 Bulgaria",43.217728,27.908928,"#33 of 294 Restaurants in Varna","#13 of 61 Eastern European in Varna",38,0,,,"European, Pizza, Italian, Eastern European","Lunch, Dinner, Brunch, Late Night, Drinks, Breakfast","Vegetarian Friendly","Reservations, Seating, Serves Alcohol, Takeout, Outdoor Seating, Wheelchair Accessible, Table Service","True","True",50,50,50,,35,3,0,0,0,"Norwegian (1), Spanish (1), English (32), Italian (1), German (1), Russian (2)","g295392-d8773658","in rating","$$ - $$$","Italian, Pizza, European",32,6,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.candles.bg",0.823512045666575,,
"g189905-d7933946","['Europe', 'Finland', 'North Karelia', 'Joensuu', 'Joensuu Restaurants', 'Kauppaneuvoksen kahvila']","Kauppaneuvoksen kahvila","Claimed",4.5,"November 13, 2020","Koskikatu 1 Taitokortteli, Joensuu 80100 Finland",62.599457,29.76363,"#2 of 5 Coffee & Tea in Joensuu","#2 of 5 Coffee & Tea in Joensuu",31,0,0,,"Cafe","Breakfast, Lunch, Drinks",,"Reservations, Seating, Outdoor Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Non-smoking restaurants","True","True",45,40,35,,16,13,2,0,0,"Dutch (2), English (5), Russian (3), Finnish (19), Italian (1), German (1)","g189905-d7933946","in rating","$$ - $$$","Cafe",5,26,19,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://www.kahvilapilkku.fi",0.384135183645412,,
"g1057710-d1979175","['Europe', 'Slovakia', 'Bratislava Region', 'Senec', 'Senec Restaurants', 'Koliba Restauracia']","Koliba Restauracia","Unclaimed",4,"July 26, 2021","Slnecne jazera - Sever, Senec 903 01 Slovakia",48.221348,17.423433,"#2 of 20 Restaurants in Senec","#2 of 10 European in Senec",89,0,,,"Barbecue, European, Eastern European","Lunch, Breakfast, Dinner","Vegetarian Friendly","Reservations, Seating, Highchairs Available, Serves Alcohol, Table Service, Outdoor Seating, Live Music","True","True",45,40,45,50,46,26,10,2,5,"German (8), Slovak (30), Polish (1), Dutch (1), Russian (3), English (32), Czech (12), Italian (2)","g1057710-d1979175","in rating","$$ - $$$","Barbecue, European, Eastern European",32,57,30,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.kolibasenec.sk/",0.507497781189159,,
"g186470-d2291835","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Cellar']","Cellar","Claimed",3.5,"March 15, 2020","Antrim Road, Belfast BT15 5GP Northern Ireland",54.643467,-5.936066,"#480 of 689 Restaurants in Belfast","#480 of 689 Restaurants in Belfast",112,0,0,,"Irish, British","Lunch","Gluten Free Options","Reservations, Seating, Parking Available, Highchairs Available, Serves Alcohol, Table Service, Full Bar","False","True",35,35,35,35,32,23,23,13,21,"English (111), Spanish (1)","g186470-d2291835","in rating","$$ - $$$","Irish, British, Gluten Free Options",111,1,111,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.belfastcastle.co.uk",0.061634638346732,,
"g186470-d8680432","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Caffe Nero']","Caffe Nero","Unclaimed",4,"October 20, 2019","2-4 Chichester Street, Belfast BT1 4LA Northern Ireland",54.597473,-5.928604,"#33 of 97 Coffee & Tea in Belfast","#33 of 97 Coffee & Tea in Belfast",29,0,0,,"Cafe","Breakfast",,"Takeout, Wheelchair Accessible, Seating","False","True",40,40,40,,13,12,1,1,2,"Italian (1), English (25), French (2), Portuguese (1)","g186470-d8680432","in rating","$$ - $$$","Cafe",25,4,25,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://www.caffenero.co.uk",0.008323493180797,,
"g227603-d15817033","['Europe', 'Finland', 'South Karelia', 'Lappeenranta', 'Lappeenranta Restaurants', 'Restaurant Nautilus']","Restaurant Nautilus","Unclaimed",4,"August 29, 2021","Ainonkatu 35 Lappeenrannan Satama, Lappeenranta 53100 Finland",61.064262,28.193161,"#18 of 92 Restaurants in Lappeenranta","#9 of 14 Scandinavian in Lappeenranta",34,0,0,"₪37 - ₪244","Scandinavian, European","Dinner, Drinks",,"Reservations, Seating, Accepts Credit Cards, Table Service","True","True",40,40,40,,19,9,1,2,3,"Finnish (20), Russian (2), English (11), German (1)","g227603-d15817033","in rating","$$ - $$$","European, Scandinavian",11,23,20,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.ravintola-nautilus.fi/",0.269951564492658,,
"g499086-d2481038","['Europe', 'Bulgaria', 'Burgas Province', 'Sunny Beach', 'Sunny Beach Restaurants', 'Amora']","Amora","Claimed",4.5,"June 18, 2018","Flower Street, Sunny Beach Bulgaria",42.694565,27.713211,"#26 of 180 Restaurants in Sunny Beach","#2 of 21 Italian in Sunny Beach",179,0,,,"Italian, Mediterranean, Pizza, European","Breakfast, Lunch, Dinner, Late Night",,"Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Full Bar, Free Wifi, Table Service","False","True",45,45,45,45,111,40,11,10,7,"German (1), Danish (1), Swedish (1), English (130), Italian (15), French (3), Hebrew (3), Dutch (3), Hungarian (1), Russian (19), Norwegian (2)","g499086-d2481038","in rating","$$ - $$$","Italian, Pizza, Mediterranean",130,49,0,"Restaurants",,,,0,"non-facebook","online",,,0,"http://restaurant.bg/restoranti/bar-and-restaurant-amora-sunny-beach-310",0.959392698481679,,
"g1189714-d4698624","['Europe', 'Finland', 'Southern Savonia', 'Anttola', 'Anttola Restaurants', 'Anttolanhovi Lakeside Restaurant']","Anttolanhovi Lakeside Restaurant","Claimed",3.5,"July 3, 2021","Anttola, Eastern likeside Finland, Anttola 52100 Finland",61.57542,27.603409,"#3 of 4 Restaurants in Anttola","#2 of 2 Scandinavian in Anttola",36,0,0,,"European, Scandinavian","Breakfast, Lunch, Dinner, Drinks","Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Table Service, Gift Cards Available","False","True",35,40,35,,7,13,3,8,5,"Russian (4), Japanese (1), Finnish (16), English (15)","g1189714-d4698624","in rating","$$ - $$$","European, Scandinavian, Vegetarian Friendly",15,21,16,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.anttolanhovi.fi",0.747827869839966,,
"g1097111-d2514418","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Aldergrove', 'Aldergrove Restaurants', 'Doorsteps']","Doorsteps","Unclaimed",4,"February 11, 2020","455-457 Lisburn Road, Aldergrove BT9 7EY Northern Ireland",54.57798,-5.95246,"#1 of 2 Quick Bites in Aldergrove","#1 of 2 Quick Bites in Aldergrove",49,0,0,,"British, Cafe","Breakfast, Lunch","Vegetarian Friendly","Takeout, Seating, Wheelchair Accessible","True","True",45,40,45,30,29,11,2,4,3,"Spanish (1), English (48)","g1097111-d2514418","in rating","$","Quick Bites, Cafe, British",48,1,48,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.door-steps.co.uk/",0.627670668531209,,
"g186470-d10341713","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Root & Branch Coffee Roasters']","Root & Branch Coffee Roasters","Claimed",3.5,"November 3, 2021","1B Jameson Street, Belfast BT7 2GU Northern Ireland",54.575768,-5.916762,"#39 of 97 Coffee & Tea in Belfast","#39 of 97 Coffee & Tea in Belfast",75,0,0,"₪10 - ₪14","Cafe","Lunch",,"Takeout, Seating","True","False",40,45,40,,37,8,12,5,13,"Italian (1), English (74)","g186470-d10341713","in rating","$$ - $$$","Cafe",74,1,74,"Coffee & Tea",,,,0,"non-facebook","online",,,0,"http://www.rootandbranch.coffee",0.165912190685049,,
"g189929-d6662931","['Europe', 'Finland', 'Northern Ostrobothnia', 'Oulu', 'Oulu Restaurants', 'Viinibaari Vox']","Viinibaari Vox","Unclaimed",4,"December 27, 2019","Pakkahuoneenkatu 8, Oulu 90100 Finland",65.01325,25.46925,"#22 of 151 Restaurants in Oulu","#4 of 15 Bar in Oulu",41,0,0,,"Bar, Wine Bar, European, Spanish, Pub","Lunch, Dinner, Drinks",,"Serves Alcohol, Table Service","True","True",35,45,40,45,14,22,5,0,0,"Finnish (12), Swedish (2), English (26), Russian (1)","g189929-d6662931","in rating","$$ - $$$","Bar, European, Spanish",26,15,12,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.viinibaarivox.fi/",0.332149522611871,,
"g1968278-d11719483","['Europe', 'Finland', 'Tavastia Proper', 'Vierumaki', 'Vierumaki Restaurants', 'Vierumaki Resort & Kitchen']","Vierumaki Resort & Kitchen","Unclaimed",3,"January 29, 2020","Urheiluopistontie 400, Vierumaki 19120 Finland",61.10703,26.00489,"#3 of 3 Restaurants in Vierumaki","#3 of 3 Restaurants in Vierumaki",33,0,0,,,"Breakfast",,"Wheelchair Accessible","False","False",,,,,6,6,9,6,6,"English (5), Finnish (28)","g1968278-d11719483","in rating","$$ - $$$",,5,28,28,"Restaurants",,,,0,"non-facebook","online",,,0,"http://vierumaki.fi/ravintolat/resort-kitchen/",0.231903817038983,,
"g189942-d811357","['Europe', 'Finland', 'Central Finland', 'Jyvaskyla', 'Jyvaskyla Restaurants', 'Troija Kebab']","Troija Kebab","Unclaimed",3,"July 1, 2021","Kauppakatu 41, Jyväskylä 40100 Finland",62.24414,25.74964,"#7 of 8 Quick Bites in Jyväskylä","#7 of 8 Quick Bites in Jyvaskyla",47,0,0,,"Fast Food","Lunch",,"Takeout","True","True",30,35,30,,7,13,10,5,12,"English (17), Finnish (30)","g189942-d811357","in rating","$","Quick Bites, Fast Food",17,30,30,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://www.troija.fi",0.692944488720968,,
"g7710333-d9853930","['Europe', 'Slovakia', 'Zilina Region', 'Vrutky', 'Vrutky Restaurants', 'Penzion a Restaurace Gitka']","Penzión a Restaurace Gitka","Claimed",4.5,"July 9, 2021","Hoskorna Lipovec, Vrutky 038 61 Slovakia",49.127926,18.924393,"#2 of 4 Restaurants in Vrutky","#2 of 4 Restaurants in Vrutky",40,0,,,,"Lunch, Dinner, Brunch, Late Night, Drinks",,"Reservations, Wheelchair Accessible, Free Wifi, Takeout, Parking Available, Free off-street parking, Serves Alcohol, Wine and Beer, Accepts Credit Cards, Table Service, Family style","True","True",50,50,45,,34,3,1,2,0,"Polish (2), German (1), Slovak (26), English (6), Czech (4), Hungarian (1)","g7710333-d9853930","in rating","$$ - $$$",,6,34,26,"Restaurants",,,,0,"non-facebook","online",,,0,"http://www.gitka.sk/menu",0.401884851278737,,
"g186470-d8589756","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'Belfast', 'Belfast Restaurants', 'Chopstix Noodle Bar']","Chopstix Noodle Bar","Claimed",3,"November 17, 2020","22 Donegall Place Belfast City Centre, Belfast BT1 5BA Northern Ireland",54.59889,-5.930303,"#119 of 172 Quick Bites in Belfast","#119 of 172 Quick Bites in Belfast",39,0,0,,"Fast Food, Asian","Lunch",,"Takeout, Seating","False","False",35,35,40,,8,12,6,7,6,"English (38), Arabic (1)","g186470-d8589756","in rating","$","Quick Bites, Fast Food, Asian",38,1,38,"Quick Bites",,,,0,"non-facebook","online",,,0,"http://chopstixgroup.com",0.935809166869149,,
